"","union","performance","framing","id","group","round","trial","overextraction","observer","overext_observed","report","punished","round_profit"
"1319",4,2,1,2889,2,18,0,20,-1,-1,0,0,1050
"1320",4,2,1,3210,2,18,0,0,0,-1,0,0,750
"1321",4,2,1,321,2,19,0,0,0,-1,0,0,700
"1322",4,2,1,642,1,19,0,0,-1,-1,0,0,470
"1323",4,2,1,963,1,19,0,20,0,-1,0,0,770
"1324",4,2,1,1284,1,19,0,5,0,-1,0,0,550
"1325",4,2,1,1605,1,19,0,50,1,5,0,0,1470
"1326",4,2,1,1926,1,19,0,30,1,20,0,0,1170
"1327",4,2,1,2247,2,19,0,24,0,-1,0,0,1060
"1328",4,2,1,2568,2,19,0,0,1,0,0,0,700
"1329",4,2,1,2889,2,19,0,36,1,24,0,0,1490
"1330",4,2,1,3210,2,19,0,0,-1,-1,0,0,700
"1331",4,2,1,321,2,20,0,0,-1,-1,0,0,780
"1332",4,2,1,642,1,20,0,0,1,40,1,0,470
"1333",4,2,1,963,1,20,0,20,1,5,0,0,1020
"1334",4,2,1,1284,1,20,0,5,0,-1,0,0,550
"1335",4,2,1,1605,1,20,0,40,0,-1,0,1,0
"1336",4,2,1,1926,1,20,0,40,-1,-1,0,0,1070
"1337",4,2,1,2247,2,20,0,19,0,-1,0,0,1060
"1338",4,2,1,2568,2,20,0,0,1,19,0,0,1030
"1339",4,2,1,2889,2,20,0,25,1,0,0,0,1150
"1340",4,2,1,3210,2,20,0,0,0,-1,0,0,780
"1341",4,2,1,321,2,21,0,0,-1,-1,0,0,730
"1342",4,2,1,642,1,21,0,0,-1,-1,0,0,400
"1343",4,2,1,963,1,21,0,50,0,-1,0,1,0
"1344",4,2,1,1284,1,21,0,0,1,50,1,0,400
"1345",4,2,1,1605,1,21,0,50,0,-1,0,0,1150
"1346",4,2,1,1926,1,21,0,20,1,50,0,0,950
"1347",4,2,1,2247,2,21,0,12,0,-1,0,0,910
"1348",4,2,1,2568,2,21,0,0,0,-1,0,0,730
"1349",4,2,1,2889,2,21,0,42,1,12,0,0,1610
"1350",4,2,1,3210,2,21,0,0,1,0,0,0,730
"1351",4,2,1,321,2,22,0,0,-1,-1,0,0,680
"1352",4,2,1,642,1,22,0,0,0,-1,0,0,600
"1353",4,2,1,963,1,22,0,0,1,0,0,0,600
"1354",4,2,1,1284,1,22,0,0,0,-1,0,0,600
"1355",4,2,1,1605,1,22,0,50,1,0,0,0,1350
"1356",4,2,1,1926,1,22,0,30,-1,-1,0,0,1050
"1357",4,2,1,2247,2,22,0,27,1,0,0,0,1080
"1358",4,2,1,2568,2,22,0,0,0,-1,0,0,680
"1359",4,2,1,2889,2,22,0,37,1,0,0,0,1230
"1360",4,2,1,3210,2,22,0,0,0,-1,0,0,680
"1361",4,2,1,321,2,23,0,0,1,39,1,0,610
"1362",4,2,1,642,1,23,0,0,-1,-1,0,0,650
"1363",4,2,1,963,1,23,0,30,0,-1,0,1,0
"1364",4,2,1,1284,1,23,0,0,0,-1,0,0,650
"1365",4,2,1,1605,1,23,0,30,1,30,1,0,1100
"1366",4,2,1,1926,1,23,0,10,1,0,0,0,800
"1367",4,2,1,2247,2,23,0,39,0,-1,0,1,0
"1368",4,2,1,2568,2,23,0,0,1,38,0,0,860
"1369",4,2,1,2889,2,23,0,38,0,-1,0,0,1180
"1370",4,2,1,3210,2,23,0,0,-1,-1,0,0,610
"1371",4,2,1,321,2,24,0,0,0,-1,0,0,700
"1372",4,2,1,642,1,24,0,0,0,-1,0,0,550
"1373",4,2,1,963,1,24,0,20,0,-1,0,1,0
"1374",4,2,1,1284,1,24,0,0,1,20,1,0,550
"1375",4,2,1,1605,1,24,0,50,1,0,0,0,1300
"1376",4,2,1,1926,1,24,0,20,-1,-1,0,0,850
"1377",4,2,1,2247,2,24,0,0,0,-1,0,0,700
"1378",4,2,1,2568,2,24,0,0,1,0,0,0,700
"1379",4,2,1,2889,2,24,0,29,1,0,0,0,1140
"1380",4,2,1,3210,2,24,0,30,-1,-1,0,0,1150
"1381",4,2,1,321,2,25,0,0,1,28,1,0,630
"1382",4,2,1,642,1,25,0,0,0,-1,0,0,500
"1383",4,2,1,963,1,25,0,30,1,0,0,0,950
"1384",4,2,1,1284,1,25,0,0,1,30,1,0,500
"1385",4,2,1,1605,1,25,0,40,-1,-1,0,0,1100
"1386",4,2,1,1926,1,25,0,30,0,-1,0,1,0
"1387",4,2,1,2247,2,25,0,28,0,-1,0,1,0
"1388",4,2,1,2568,2,25,0,0,-1,-1,0,0,630
"1389",4,2,1,2889,2,25,0,45,0,-1,0,1,0
"1390",4,2,1,3210,2,25,0,0,1,45,1,0,630
"1391",4,2,1,321,2,26,0,0,0,-1,0,0,770
"1392",4,2,1,642,1,26,0,0,0,-1,0,0,450
"1393",4,2,1,963,1,26,0,30,-1,-1,0,0,900
"1394",4,2,1,1284,1,26,0,0,1,0,0,0,450
"1395",4,2,1,1605,1,26,0,50,1,30,0,0,1450
"1396",4,2,1,1926,1,26,0,30,0,-1,0,0,900
"1397",4,2,1,2247,2,26,0,0,1,0,0,0,770
"1398",4,2,1,2568,2,26,0,0,-1,-1,0,0,770
"1399",4,2,1,2889,2,26,0,46,1,0,0,0,1460
"1400",4,2,1,3210,2,26,0,0,0,-1,0,0,770
"1401",4,2,2,321,2,4,0,0,-1,-1,0,0,450
"1402",4,2,2,642,1,4,0,25,-1,-1,0,0,1130
"1403",4,2,2,963,1,4,0,0,-1,-1,0,0,760
"1404",4,2,2,1284,2,4,0,45,-1,-1,0,0,1120
"1405",4,2,2,1605,2,4,0,40,-1,-1,0,0,1050
"1406",4,2,2,1926,1,4,0,23,-1,-1,0,0,1100
"1407",4,2,2,2247,2,4,0,0,-1,-1,0,0,450
"1408",4,2,2,2568,1,4,0,0,-1,-1,0,0,760
"1409",4,2,2,2889,2,4,0,25,-1,-1,0,0,820
"1410",4,2,2,3210,1,4,0,0,-1,-1,0,0,760
"1411",4,2,2,321,2,5,0,0,-1,-1,0,0,950
"1412",4,2,2,642,1,5,0,0,-1,-1,0,0,610
"1413",4,2,2,963,1,5,0,0,-1,-1,0,0,610
"1414",4,2,2,1284,2,5,0,0,-1,-1,0,0,950
"1415",4,2,2,1605,2,5,0,0,-1,-1,0,0,950
"1416",4,2,2,1926,1,5,0,28,-1,-1,0,0,1030
"1417",4,2,2,2247,2,5,0,10,-1,-1,0,0,1100
"1418",4,2,2,2568,1,5,0,50,-1,-1,0,0,1360
"1419",4,2,2,2889,2,5,0,0,-1,-1,0,0,950
"1420",4,2,2,3210,1,5,0,0,-1,-1,0,0,610
"1421",4,2,2,321,2,6,0,1,-1,-1,0,0,710
"1422",4,2,2,642,1,6,0,10,-1,-1,0,0,720
"1423",4,2,2,963,1,6,0,0,-1,-1,0,0,570
"1424",4,2,2,1284,2,6,0,50,-1,-1,0,0,1440
"1425",4,2,2,1605,2,6,0,10,-1,-1,0,0,840
"1426",4,2,2,1926,1,6,0,25,-1,-1,0,0,950
"1427",4,2,2,2247,2,6,0,0,-1,-1,0,0,690
"1428",4,2,2,2568,1,6,0,50,-1,-1,0,0,1320
"1429",4,2,2,2889,2,6,0,0,-1,-1,0,0,690
"1430",4,2,2,3210,1,6,0,0,-1,-1,0,0,570
"1431",4,2,2,321,2,7,0,0,-1,-1,0,0,890
"1432",4,2,2,642,1,7,0,0,-1,-1,0,0,650
"1433",4,2,2,963,1,7,0,5,-1,-1,0,0,720
"1434",4,2,2,1284,2,7,0,10,-1,-1,0,0,1040
"1435",4,2,2,1605,2,7,0,10,-1,-1,0,0,1040
"1436",4,2,2,1926,1,7,0,15,-1,-1,0,0,870
"1437",4,2,2,2247,2,7,0,2,-1,-1,0,0,920
"1438",4,2,2,2568,1,7,0,50,-1,-1,0,0,1400
"1439",4,2,2,2889,2,7,0,0,-1,-1,0,0,890
"1440",4,2,2,3210,1,7,0,0,-1,-1,0,0,650
"1441",4,2,2,321,2,8,0,0,-1,-1,0,0,740
"1442",4,2,2,642,1,8,0,0,-1,-1,0,0,720
"1443",4,2,2,963,1,8,0,0,-1,-1,0,0,720
"1444",4,2,2,1284,2,8,0,50,-1,-1,0,0,1490
"1445",4,2,2,1605,2,8,0,0,-1,-1,0,0,740
"1446",4,2,2,1926,1,8,0,5,-1,-1,0,0,800
"1447",4,2,2,2247,2,8,0,2,-1,-1,0,0,770
"1448",4,2,2,2568,1,8,0,50,-1,-1,0,0,1470
"1449",4,2,2,2889,2,8,0,0,-1,-1,0,0,740
"1450",4,2,2,3210,1,8,0,0,-1,-1,0,0,720
"1451",4,2,2,321,2,9,0,1,-1,-1,0,0,780
"1452",4,2,2,642,1,9,0,0,-1,-1,0,0,460
"1453",4,2,2,963,1,9,0,5,-1,-1,0,0,530
"1454",4,2,2,1284,2,9,0,45,-1,-1,0,0,1440
"1455",4,2,2,1605,2,9,0,0,-1,-1,0,0,770
"1456",4,2,2,1926,1,9,0,48,-1,-1,0,0,1180
"1457",4,2,2,2247,2,9,0,0,-1,-1,0,0,770
"1458",4,2,2,2568,1,9,0,50,-1,-1,0,0,1210
"1459",4,2,2,2889,2,9,0,0,-1,-1,0,0,770
"1460",4,2,2,3210,1,9,0,5,-1,-1,0,0,530
"1461",4,2,2,321,2,10,0,0,-1,-1,0,0,600
"1462",4,2,2,642,1,10,0,40,-1,-1,0,0,650
"1463",4,2,2,963,1,10,0,0,-1,-1,0,0,50
"1464",4,2,2,1284,2,10,0,10,-1,-1,0,0,750
"1465",4,2,2,1605,2,10,0,30,-1,-1,0,0,1050
"1466",4,2,2,1926,1,10,0,49,-1,-1,0,0,790
"1467",4,2,2,2247,2,10,0,0,-1,-1,0,0,600
"1468",4,2,2,2568,1,10,0,50,-1,-1,0,0,800
"1469",4,2,2,2889,2,10,0,40,-1,-1,0,0,1200
"1470",4,2,2,3210,1,10,0,50,-1,-1,0,0,800
"1471",4,2,2,321,2,11,0,1,-1,-1,0,0,760
"1472",4,2,2,642,1,11,0,50,-1,-1,0,0,1250
"1473",4,2,2,963,1,11,0,0,-1,-1,0,0,500
"1474",4,2,2,1284,2,11,0,50,-1,-1,0,0,1490
"1475",4,2,2,1605,2,11,0,0,-1,-1,0,0,740
"1476",4,2,2,1926,1,11,0,0,-1,-1,0,0,500
"1477",4,2,2,2247,2,11,0,0,-1,-1,0,0,740
"1478",4,2,2,2568,1,11,0,0,-1,-1,0,0,500
"1479",4,2,2,2889,2,11,0,0,-1,-1,0,0,740
"1480",4,2,2,3210,1,11,0,50,-1,-1,0,0,1250
"1481",4,2,2,321,2,12,0,0,-1,-1,0,0,770
"1482",4,2,2,642,1,12,0,0,-1,-1,0,0,500
"1483",4,2,2,963,1,12,0,0,-1,-1,0,0,500
"1484",4,2,2,1284,2,12,0,0,-1,-1,0,0,770
"1485",4,2,2,1605,2,12,0,45,-1,-1,0,0,1450
"1486",4,2,2,1926,1,12,0,0,-1,-1,0,0,500
"1487",4,2,2,2247,2,12,0,0,-1,-1,0,0,770
"1488",4,2,2,2568,1,12,0,50,-1,-1,0,0,1250
"1489",4,2,2,2889,2,12,0,0,-1,-1,0,0,770
"1490",4,2,2,3210,1,12,0,50,-1,-1,0,0,1250
"1491",4,2,2,321,2,13,0,0,-1,-1,0,0,470
"1492",4,2,2,642,1,13,0,25,-1,-1,0,0,630
"1493",4,2,2,963,1,13,0,0,-1,-1,0,0,250
"1494",4,2,2,1284,2,13,0,45,-1,-1,0,0,1150
"1495",4,2,2,1605,2,13,0,10,-1,-1,0,0,620
"1496",4,2,2,1926,1,13,0,24,-1,-1,0,0,610
"1497",4,2,2,2247,2,13,0,50,-1,-1,0,0,1220
"1498",4,2,2,2568,1,13,0,50,-1,-1,0,0,1000
"1499",4,2,2,2889,2,13,0,0,-1,-1,0,0,470
"1500",4,2,2,3210,1,13,0,50,-1,-1,0,0,1000
"1501",4,2,2,321,2,17,0,0,0,-1,0,0,450
"1502",4,2,2,642,1,17,0,0,-1,-1,0,0,500
"1503",4,2,2,963,1,17,0,0,1,0,0,0,500
"1504",4,2,2,1284,2,17,0,50,-1,-1,0,0,1200
"1505",4,2,2,1605,2,17,0,50,0,-1,0,0,1200
"1506",4,2,2,1926,1,17,0,0,0,-1,0,0,500
"1507",4,2,2,2247,2,17,0,10,1,50,0,0,850
"1508",4,2,2,2568,1,17,0,50,0,-1,0,0,1250
"1509",4,2,2,2889,2,17,0,0,1,0,0,0,450
"1510",4,2,2,3210,1,17,0,50,1,50,0,0,1500
"1511",4,2,2,321,2,18,0,0,1,0,0,0,900
"1512",4,2,2,642,1,18,0,0,1,50,0,0,670
"1513",4,2,2,963,1,18,0,0,-1,-1,0,0,420
"1514",4,2,2,1284,2,18,0,0,0,-1,0,0,900
"1515",4,2,2,1605,2,18,0,10,-1,-1,0,0,1050
"1516",4,2,2,1926,1,18,0,15,0,-1,0,0,650
"1517",4,2,2,2247,2,18,0,10,1,0,0,0,1050
"1518",4,2,2,2568,1,18,0,50,1,15,0,0,1420
"1519",4,2,2,2889,2,18,0,0,0,-1,0,0,900
"1520",4,2,2,3210,1,18,0,50,0,-1,0,0,1170
"1521",4,2,2,321,2,19,0,0,0,-1,0,0,500
"1522",4,2,2,642,1,19,0,0,1,50,1,0,500
"1523",4,2,2,963,1,19,0,0,0,-1,0,0,500
"1524",4,2,2,1284,2,19,0,50,-1,-1,0,0,1250
"1525",4,2,2,1605,2,19,0,50,1,0,0,0,1250
"1526",4,2,2,1926,1,19,0,0,-1,-1,0,0,500
"1527",4,2,2,2247,2,19,0,0,1,0,0,0,500
"1528",4,2,2,2568,1,19,0,50,1,0,0,0,1250
"1529",4,2,2,2889,2,19,0,0,0,-1,0,0,500
"1530",4,2,2,3210,1,19,0,50,0,-1,0,1,0
"1531",4,2,2,321,2,20,0,0,-1,-1,0,0,670
"1532",4,2,2,642,1,20,0,0,1,50,0,0,670
"1533",4,2,2,963,1,20,0,0,1,25,0,0,670
"1534",4,2,2,1284,2,20,0,45,0,-1,0,0,1350
"1535",4,2,2,1605,2,20,0,20,1,45,0,0,1220
"1536",4,2,2,1926,1,20,0,25,0,-1,0,0,800
"1537",4,2,2,2247,2,20,0,0,1,0,0,0,670
"1538",4,2,2,2568,1,20,0,50,0,-1,0,0,1170
"1539",4,2,2,2889,2,20,0,0,0,-1,0,0,670
"1540",4,2,2,3210,1,20,0,40,-1,-1,0,0,1020
"1541",4,2,2,321,2,21,0,0,0,-1,0,0,720
"1542",4,2,2,642,1,21,0,0,0,-1,0,0,380
"1543",4,2,2,963,1,21,0,0,1,0,0,0,380
"1544",4,2,2,1284,2,21,0,0,0,-1,0,0,720
"1545",4,2,2,1605,2,21,0,45,1,0,0,0,1400
"1546",4,2,2,1926,1,21,0,23,-1,-1,0,0,730
"1547",4,2,2,2247,2,21,0,10,1,0,0,0,870
"1548",4,2,2,2568,1,21,0,50,0,-1,0,0,1130
"1549",4,2,2,2889,2,21,0,0,-1,-1,0,0,720
"1550",4,2,2,3210,1,21,0,50,1,50,0,0,1380
"1551",4,2,2,321,2,22,0,0,0,-1,0,0,600
"1552",4,2,2,642,1,22,0,0,1,0,0,0,360
"1553",4,2,2,963,1,22,0,0,0,-1,0,0,360
"1554",4,2,2,1284,2,22,0,50,-1,-1,0,0,1350
"1555",4,2,2,1605,2,22,0,30,1,0,0,0,1050
"1556",4,2,2,1926,1,22,0,37,-1,-1,0,0,920
"1557",4,2,2,2247,2,22,0,0,1,0,0,0,600
"1558",4,2,2,2568,1,22,0,50,0,-1,0,0,1110
"1559",4,2,2,2889,2,22,0,0,0,-1,0,0,600
"1560",4,2,2,3210,1,22,0,40,1,50,0,0,1210
"1561",4,2,2,321,2,23,0,0,1,50,0,0,1000
"1562",4,2,2,642,1,23,0,0,-1,-1,0,0,360
"1563",4,2,2,963,1,23,0,0,0,-1,0,0,360
"1564",4,2,2,1284,2,23,0,0,1,0,0,0,750
"1565",4,2,2,1605,2,23,0,50,0,-1,0,0,1500
"1566",4,2,2,1926,1,23,0,27,1,50,0,0,1020
"1567",4,2,2,2247,2,23,0,0,0,-1,0,0,750
"1568",4,2,2,2568,1,23,0,50,1,0,0,0,1110
"1569",4,2,2,2889,2,23,0,0,-1,-1,0,0,750
"1570",4,2,2,3210,1,23,0,50,0,-1,0,0,1110
"1571",4,2,2,321,2,24,0,0,1,45,0,0,770
"1572",4,2,2,642,1,24,0,50,1,0,0,0,800
"1573",4,2,2,963,1,24,0,0,0,-1,0,0,50
"1574",4,2,2,1284,2,24,0,50,-1,-1,0,0,1270
"1575",4,2,2,1605,2,24,0,45,0,-1,0,0,1200
"1576",4,2,2,1926,1,24,0,39,0,-1,0,0,640
"1577",4,2,2,2247,2,24,0,0,0,-1,0,0,520
"1578",4,2,2,2568,1,24,0,50,1,39,0,0,1050
"1579",4,2,2,2889,2,24,0,0,1,0,0,0,520
"1580",4,2,2,3210,1,24,0,50,-1,-1,0,0,800
"1581",4,2,2,321,2,25,0,0,0,-1,0,0,770
"1582",4,2,2,642,1,25,0,50,0,-1,0,0,830
"1583",4,2,2,963,1,25,0,0,0,-1,0,0,80
"1584",4,2,2,1284,2,25,0,0,-1,-1,0,0,770
"1585",4,2,2,1605,2,25,0,45,1,0,0,0,1450
"1586",4,2,2,1926,1,25,0,33,-1,-1,0,0,580
"1587",4,2,2,2247,2,25,0,0,0,-1,0,0,770
"1588",4,2,2,2568,1,25,0,50,1,0,0,0,830
"1589",4,2,2,2889,2,25,0,0,1,0,0,0,770
"1590",4,2,2,3210,1,25,0,50,1,50,0,0,1080
"1591",4,2,2,321,2,26,0,0,0,-1,0,0,500
"1592",4,2,2,642,1,26,0,50,0,-1,0,0,750
"1593",4,2,2,963,1,26,0,0,1,50,0,0,250
"1594",4,2,2,1284,2,26,0,50,0,-1,0,0,1250
"1595",4,2,2,1605,2,26,0,50,1,0,0,0,1250
"1596",4,2,2,1926,1,26,0,49,0,-1,0,0,740
"1597",4,2,2,2247,2,26,0,0,-1,-1,0,0,500
"1598",4,2,2,2568,1,26,0,50,-1,-1,0,0,750
"1599",4,2,2,2889,2,26,0,0,1,50,0,0,750
"1600",4,2,2,3210,1,26,0,50,1,49,0,0,1000
"1601",6,1,1,321,1,4,0,0,-1,-1,0,0,670
"1602",6,1,1,642,2,4,0,35,-1,-1,0,0,970
"1603",6,1,1,963,2,4,0,50,-1,-1,0,0,1200
"1604",6,1,1,1284,1,4,0,15,-1,-1,0,0,900
"1605",6,1,1,1605,2,4,0,0,-1,-1,0,0,450
"1606",6,1,1,1926,2,4,0,5,-1,-1,0,0,520
"1607",6,1,1,2247,1,4,0,45,-1,-1,0,0,1350
"1608",6,1,1,2568,1,4,0,0,-1,-1,0,0,670
"1609",6,1,1,2889,1,4,0,5,-1,-1,0,0,750
"1610",6,1,1,3210,2,4,0,20,-1,-1,0,0,750
"1611",6,1,1,321,1,5,0,47,-1,-1,0,0,990
"1612",6,1,1,642,2,5,0,15,-1,-1,0,0,770
"1613",6,1,1,963,2,5,0,50,-1,-1,0,0,1300
"1614",6,1,1,1284,1,5,0,20,-1,-1,0,0,590
"1615",6,1,1,1605,2,5,0,0,-1,-1,0,0,550
"1616",6,1,1,1926,2,5,0,20,-1,-1,0,0,850
"1617",6,1,1,2247,1,5,0,25,-1,-1,0,0,660
"1618",6,1,1,2568,1,5,0,50,-1,-1,0,0,1040
"1619",6,1,1,2889,1,5,0,0,-1,-1,0,0,290
"1620",6,1,1,3210,2,5,0,5,-1,-1,0,0,620
"1621",6,1,1,321,1,6,0,22,-1,-1,0,0,660
"1622",6,1,1,642,2,6,0,0,-1,-1,0,0,450
"1623",6,1,1,963,2,6,0,50,-1,-1,0,0,1200
"1624",6,1,1,1284,1,6,0,16,-1,-1,0,0,570
"1625",6,1,1,1605,2,6,0,0,-1,-1,0,0,450
"1626",6,1,1,1926,2,6,0,20,-1,-1,0,0,750
"1627",6,1,1,2247,1,6,0,45,-1,-1,0,0,1010
"1628",6,1,1,2568,1,6,0,0,-1,-1,0,0,330
"1629",6,1,1,2889,1,6,0,50,-1,-1,0,0,1080
"1630",6,1,1,3210,2,6,0,40,-1,-1,0,0,1050
"1631",6,1,1,321,1,7,0,45,-1,-1,0,0,1190
"1632",6,1,1,642,2,7,0,10,-1,-1,0,0,750
"1633",6,1,1,963,2,7,0,0,-1,-1,0,0,600
"1634",6,1,1,1284,1,7,0,17,-1,-1,0,0,770
"1635",6,1,1,1605,2,7,0,0,-1,-1,0,0,600
"1636",6,1,1,1926,2,7,0,30,-1,-1,0,0,1050
"1637",6,1,1,2247,1,7,0,35,-1,-1,0,0,1040
"1638",6,1,1,2568,1,7,0,0,-1,-1,0,0,510
"1639",6,1,1,2889,1,7,0,0,-1,-1,0,0,510
"1640",6,1,1,3210,2,7,0,40,-1,-1,0,0,1200
"1641",6,1,1,321,1,8,0,50,-1,-1,0,0,1270
"1642",6,1,1,642,2,8,0,23,-1,-1,0,0,580
"1643",6,1,1,963,2,8,0,50,-1,-1,0,0,980
"1644",6,1,1,1284,1,8,0,16,-1,-1,0,0,760
"1645",6,1,1,1605,2,8,0,20,-1,-1,0,0,530
"1646",6,1,1,1926,2,8,0,20,-1,-1,0,0,530
"1647",6,1,1,2247,1,8,0,30,-1,-1,0,0,970
"1648",6,1,1,2568,1,8,0,0,-1,-1,0,0,520
"1649",6,1,1,2889,1,8,0,0,-1,-1,0,0,520
"1650",6,1,1,3210,2,8,0,40,-1,-1,0,0,830
"1651",6,1,1,321,1,9,0,22,-1,-1,0,0,880
"1652",6,1,1,642,2,9,0,50,-1,-1,0,0,1050
"1653",6,1,1,963,2,9,0,50,-1,-1,0,0,1050
"1654",6,1,1,1284,1,9,0,16,-1,-1,0,0,790
"1655",6,1,1,1605,2,9,0,20,-1,-1,0,0,600
"1656",6,1,1,1926,2,9,0,20,-1,-1,0,0,600
"1657",6,1,1,2247,1,9,0,40,-1,-1,0,0,1150
"1658",6,1,1,2568,1,9,0,0,-1,-1,0,0,550
"1659",6,1,1,2889,1,9,0,12,-1,-1,0,0,730
"1660",6,1,1,3210,2,9,0,0,-1,-1,0,0,300
"1661",6,1,1,321,1,10,0,41,-1,-1,0,0,1090
"1662",6,1,1,642,2,10,0,50,-1,-1,0,0,950
"1663",6,1,1,963,2,10,0,50,-1,-1,0,0,950
"1664",6,1,1,1284,1,10,0,18,-1,-1,0,0,750
"1665",6,1,1,1605,2,10,0,0,-1,-1,0,0,200
"1666",6,1,1,1926,2,10,0,20,-1,-1,0,0,500
"1667",6,1,1,2247,1,10,0,35,-1,-1,0,0,1000
"1668",6,1,1,2568,1,10,0,0,-1,-1,0,0,480
"1669",6,1,1,2889,1,10,0,10,-1,-1,0,0,630
"1670",6,1,1,3210,2,10,0,40,-1,-1,0,0,800
"1671",6,1,1,321,1,11,0,7,-1,-1,0,0,640
"1672",6,1,1,642,2,11,0,50,-1,-1,0,0,900
"1673",6,1,1,963,2,11,0,50,-1,-1,0,0,900
"1674",6,1,1,1284,1,11,0,20,-1,-1,0,0,840
"1675",6,1,1,1605,2,11,0,50,-1,-1,0,0,900
"1676",6,1,1,1926,2,11,0,20,-1,-1,0,0,450
"1677",6,1,1,2247,1,11,0,35,-1,-1,0,0,1060
"1678",6,1,1,2568,1,11,0,0,-1,-1,0,0,540
"1679",6,1,1,2889,1,11,0,30,-1,-1,0,0,990
"1680",6,1,1,3210,2,11,0,0,-1,-1,0,0,150
"1681",6,1,1,321,1,12,0,36,-1,-1,0,0,680
"1682",6,1,1,642,2,12,0,50,-1,-1,0,0,570
"1683",6,1,1,963,2,12,0,50,-1,-1,0,0,570
"1684",6,1,1,1284,1,12,0,50,-1,-1,0,0,890
"1685",6,1,1,1605,2,12,0,50,-1,-1,0,0,570
"1686",6,1,1,1926,2,12,0,45,-1,-1,0,0,500
"1687",6,1,1,2247,1,12,0,35,-1,-1,0,0,670
"1688",6,1,1,2568,1,12,0,0,-1,-1,0,0,140
"1689",6,1,1,2889,1,12,0,50,-1,-1,0,0,890
"1690",6,1,1,3210,2,12,0,40,-1,-1,0,0,420
"1691",6,1,1,321,1,13,0,17,-1,-1,0,0,420
"1692",6,1,1,642,2,13,0,50,-1,-1,0,0,850
"1693",6,1,1,963,2,13,0,40,-1,-1,0,0,700
"1694",6,1,1,1284,1,13,0,50,-1,-1,0,0,910
"1695",6,1,1,1605,2,13,0,0,-1,-1,0,0,100
"1696",6,1,1,1926,2,13,0,50,-1,-1,0,0,850
"1697",6,1,1,2247,1,13,0,50,-1,-1,0,0,910
"1698",6,1,1,2568,1,13,0,0,-1,-1,0,0,160
"1699",6,1,1,2889,1,13,0,50,-1,-1,0,0,910
"1700",6,1,1,3210,2,13,0,40,-1,-1,0,0,700
"1701",6,1,1,321,1,17,0,35,0,-1,0,1,0
"1702",6,1,1,642,2,17,0,35,-1,-1,0,0,1000
"1703",6,1,1,963,2,17,0,50,1,0,0,0,1220
"1704",6,1,1,1284,1,17,0,20,1,35,1,0,750
"1705",6,1,1,1605,2,17,0,0,1,20,0,0,720
"1706",6,1,1,1926,2,17,0,20,0,-1,0,0,770
"1707",6,1,1,2247,1,17,0,25,1,30,0,0,1070
"1708",6,1,1,2568,1,17,0,0,-1,-1,0,0,450
"1709",6,1,1,2889,1,17,0,30,0,-1,0,0,900
"1710",6,1,1,3210,2,17,0,0,0,-1,0,0,470
"1711",6,1,1,321,1,18,0,11,1,35,1,0,710
"1712",6,1,1,642,2,18,0,23,1,0,0,0,880
"1713",6,1,1,963,2,18,0,50,0,-1,0,1,0
"1714",6,1,1,1284,1,18,0,25,-1,-1,0,0,920
"1715",6,1,1,1605,2,18,0,0,0,-1,0,0,530
"1716",6,1,1,1926,2,18,0,20,-1,-1,0,0,830
"1717",6,1,1,2247,1,18,0,35,0,-1,0,1,0
"1718",6,1,1,2568,1,18,0,0,0,-1,0,0,540
"1719",6,1,1,2889,1,18,0,20,1,0,0,0,840
"1720",6,1,1,3210,2,18,0,0,1,50,1,0,530
"1721",6,1,1,321,1,19,0,0,1,0,0,0,620
"1722",6,1,1,642,2,19,0,45,1,20,1,0,1150
"1723",6,1,1,963,2,19,0,40,-1,-1,0,0,1070
"1724",6,1,1,1284,1,19,0,26,0,-1,0,0,1010
"1725",6,1,1,1605,2,19,0,0,0,-1,0,0,470
"1726",6,1,1,1926,2,19,0,20,0,-1,0,1,0
"1727",6,1,1,2247,1,19,0,25,-1,-1,0,0,990
"1728",6,1,1,2568,1,19,0,0,0,-1,0,0,620
"1729",6,1,1,2889,1,19,0,25,1,26,0,0,1240
"1730",6,1,1,3210,2,19,0,0,1,0,0,0,470
"1731",6,1,1,321,1,20,0,12,0,-1,0,1,0
"1732",6,1,1,642,2,20,0,40,1,0,0,0,1100
"1733",6,1,1,963,2,20,0,40,0,-1,0,1,0
"1734",6,1,1,1284,1,20,0,42,0,-1,0,1,0
"1735",6,1,1,1605,2,20,0,0,1,40,1,0,500
"1736",6,1,1,1926,2,20,0,20,-1,-1,0,0,800
"1737",6,1,1,2247,1,20,0,25,1,42,1,0,980
"1738",6,1,1,2568,1,20,0,0,1,12,1,0,600
"1739",6,1,1,2889,1,20,0,0,-1,-1,0,0,600
"1740",6,1,1,3210,2,20,0,0,0,-1,0,0,500
"1741",6,1,1,321,1,21,0,48,0,-1,0,1,0
"1742",6,1,1,642,2,21,0,35,-1,-1,0,0,1000
"1743",6,1,1,963,2,21,0,50,0,-1,0,1,0
"1744",6,1,1,1284,1,21,0,20,1,25,1,0,710
"1745",6,1,1,1605,2,21,0,0,0,-1,0,0,470
"1746",6,1,1,1926,2,21,0,20,1,50,1,0,770
"1747",6,1,1,2247,1,21,0,25,1,48,1,0,780
"1748",6,1,1,2568,1,21,0,0,-1,-1,0,0,410
"1749",6,1,1,2889,1,21,0,25,0,-1,0,1,0
