union,performance ,framing,id ,group,round,trial,overextraction,observer,overext_observed,report,punished,round_profit
6,1,1,963,2,5,0,50,-1,-1,0,0,1300
6,1,1,1284,1,5,0,20,-1,-1,0,0,590
6,1,1,1605,2,5,0,0,-1,-1,0,0,550
6,1,1,1926,2,5,0,20,-1,-1,0,0,850
6,1,1,2247,1,5,0,25,-1,-1,0,0,660
6,1,1,2568,1,5,0,50,-1,-1,0,0,1040
6,1,1,2889,1,5,0,0,-1,-1,0,0,290
6,1,1,3210,2,5,0,5,-1,-1,0,0,620
6,1,1,321,1,6,0,22,-1,-1,0,0,660
6,1,1,642,2,6,0,0,-1,-1,0,0,450
6,1,1,963,2,6,0,50,-1,-1,0,0,1200
6,1,1,1284,1,6,0,16,-1,-1,0,0,570
6,1,1,1605,2,6,0,0,-1,-1,0,0,450
6,1,1,1926,2,6,0,20,-1,-1,0,0,750
6,1,1,2247,1,6,0,45,-1,-1,0,0,1010
6,1,1,2568,1,6,0,0,-1,-1,0,0,330
6,1,1,2889,1,6,0,50,-1,-1,0,0,1080
6,1,1,3210,2,6,0,40,-1,-1,0,0,1050
6,1,1,321,1,7,0,45,-1,-1,0,0,1190
6,1,1,642,2,7,0,10,-1,-1,0,0,750
6,1,1,963,2,7,0,0,-1,-1,0,0,600
6,1,1,1284,1,7,0,17,-1,-1,0,0,770
6,1,1,1605,2,7,0,0,-1,-1,0,0,600
6,1,1,1926,2,7,0,30,-1,-1,0,0,1050
6,1,1,2247,1,7,0,35,-1,-1,0,0,1040
6,1,1,2568,1,7,0,0,-1,-1,0,0,510
6,1,1,2889,1,7,0,0,-1,-1,0,0,510
6,1,1,3210,2,7,0,40,-1,-1,0,0,1200
6,1,1,321,1,8,0,50,-1,-1,0,0,1270
6,1,1,642,2,8,0,23,-1,-1,0,0,580
6,1,1,963,2,8,0,50,-1,-1,0,0,980
6,1,1,1284,1,8,0,16,-1,-1,0,0,760
6,1,1,1605,2,8,0,20,-1,-1,0,0,530
6,1,1,1926,2,8,0,20,-1,-1,0,0,530
6,1,1,2247,1,8,0,30,-1,-1,0,0,970
6,1,1,2568,1,8,0,0,-1,-1,0,0,520
6,1,1,2889,1,8,0,0,-1,-1,0,0,520
6,1,1,3210,2,8,0,40,-1,-1,0,0,830
6,1,1,321,1,9,0,22,-1,-1,0,0,880
6,1,1,642,2,9,0,50,-1,-1,0,0,1050
6,1,1,963,2,9,0,50,-1,-1,0,0,1050
6,1,1,1284,1,9,0,16,-1,-1,0,0,790
6,1,1,1605,2,9,0,20,-1,-1,0,0,600
6,1,1,1926,2,9,0,20,-1,-1,0,0,600
6,1,1,2247,1,9,0,40,-1,-1,0,0,1150
6,1,1,2568,1,9,0,0,-1,-1,0,0,550
6,1,1,2889,1,9,0,12,-1,-1,0,0,730
6,1,1,3210,2,9,0,0,-1,-1,0,0,300
6,1,1,321,1,10,0,41,-1,-1,0,0,1090
6,1,1,642,2,10,0,50,-1,-1,0,0,950
6,1,1,963,2,10,0,50,-1,-1,0,0,950
6,1,1,1284,1,10,0,18,-1,-1,0,0,750
6,1,1,1605,2,10,0,0,-1,-1,0,0,200
6,1,1,1926,2,10,0,20,-1,-1,0,0,500
6,1,1,2247,1,10,0,35,-1,-1,0,0,1000
6,1,1,2568,1,10,0,0,-1,-1,0,0,480
6,1,1,2889,1,10,0,10,-1,-1,0,0,630
6,1,1,3210,2,10,0,40,-1,-1,0,0,800
6,1,1,321,1,11,0,7,-1,-1,0,0,640
6,1,1,642,2,11,0,50,-1,-1,0,0,900
6,1,1,963,2,11,0,50,-1,-1,0,0,900
6,1,1,1284,1,11,0,20,-1,-1,0,0,840
6,1,1,1605,2,11,0,50,-1,-1,0,0,900
6,1,1,1926,2,11,0,20,-1,-1,0,0,450
6,1,1,2247,1,11,0,35,-1,-1,0,0,1060
6,1,1,2568,1,11,0,0,-1,-1,0,0,540
6,1,1,2889,1,11,0,30,-1,-1,0,0,990
6,1,1,3210,2,11,0,0,-1,-1,0,0,150
6,1,1,321,1,12,0,36,-1,-1,0,0,680
6,1,1,642,2,12,0,50,-1,-1,0,0,570
6,1,1,963,2,12,0,50,-1,-1,0,0,570
6,1,1,1284,1,12,0,50,-1,-1,0,0,890
6,1,1,1605,2,12,0,50,-1,-1,0,0,570
6,1,1,1926,2,12,0,45,-1,-1,0,0,500
6,1,1,2247,1,12,0,35,-1,-1,0,0,670
6,1,1,2568,1,12,0,0,-1,-1,0,0,140
6,1,1,2889,1,12,0,50,-1,-1,0,0,890
6,1,1,3210,2,12,0,40,-1,-1,0,0,420
6,1,1,321,1,13,0,17,-1,-1,0,0,420
6,1,1,642,2,13,0,50,-1,-1,0,0,850
6,1,1,963,2,13,0,40,-1,-1,0,0,700
6,1,1,1284,1,13,0,50,-1,-1,0,0,910
6,1,1,1605,2,13,0,0,-1,-1,0,0,100
6,1,1,1926,2,13,0,50,-1,-1,0,0,850
6,1,1,2247,1,13,0,50,-1,-1,0,0,910
6,1,1,2568,1,13,0,0,-1,-1,0,0,160
6,1,1,2889,1,13,0,50,-1,-1,0,0,910
6,1,1,3210,2,13,0,40,-1,-1,0,0,700
6,1,1,321,1,14,1,23,0,-1,0,0,0
6,1,1,642,2,14,1,25,1,20,1,0,0
6,1,1,963,2,14,1,50,1,0,0,0,0
6,1,1,1284,1,14,1,12,1,23,0,0,0
6,1,1,1605,2,14,1,2,-1,-1,0,0,0
6,1,1,1926,2,14,1,20,0,-1,0,1,0
6,1,1,2247,1,14,1,15,1,50,0,0,0
6,1,1,2568,1,14,1,0,-1,-1,0,0,0
6,1,1,2889,1,14,1,50,0,-1,0,0,0
6,1,1,3210,2,14,1,0,0,-1,0,0,0
6,1,1,321,1,15,1,50,1,0,0,0,0
6,1,1,642,2,15,1,30,1,0,0,0,0
6,1,1,963,2,15,1,50,0,-1,0,1,0
6,1,1,1284,1,15,1,14,1,25,0,0,0
6,1,1,1605,2,15,1,0,0,-1,0,0,0
6,1,1,1926,2,15,1,0,1,50,1,0,0
6,1,1,2247,1,15,1,25,0,-1,0,0,0
6,1,1,2568,1,15,1,0,-1,-1,0,0,0
6,1,1,2889,1,15,1,0,0,-1,0,0,0
6,1,1,3210,2,15,1,0,-1,-1,0,0,0
6,1,1,321,1,16,1,12,0,-1,0,1,0
6,1,1,642,2,16,1,50,0,-1,0,0,0
6,1,1,963,2,16,1,40,-1,-1,0,0,0
6,1,1,1284,1,16,1,21,-1,-1,0,0,0
6,1,1,1605,2,16,1,0,1,50,0,0,0
6,1,1,1926,2,16,1,20,1,0,0,0,0
6,1,1,2247,1,16,1,25,1,0,0,0,0
6,1,1,2568,1,16,1,0,1,12,1,0,0
6,1,1,2889,1,16,1,0,0,-1,0,0,0
6,1,1,3210,2,16,1,0,0,-1,0,0,0
6,1,1,321,1,17,0,35,0,-1,0,1,0
6,1,1,642,2,17,0,35,-1,-1,0,0,1000
6,1,1,963,2,17,0,50,1,0,0,0,1220
6,1,1,1284,1,17,0,20,1,35,1,0,750
6,1,1,1605,2,17,0,0,1,20,0,0,720
6,1,1,1926,2,17,0,20,0,-1,0,0,770
6,1,1,2247,1,17,0,25,1,30,0,0,1070
6,1,1,2568,1,17,0,0,-1,-1,0,0,450
6,1,1,2889,1,17,0,30,0,-1,0,0,900
6,1,1,3210,2,17,0,0,0,-1,0,0,470
6,1,1,321,1,18,0,11,1,35,1,0,710
6,1,1,642,2,18,0,23,1,0,0,0,880
6,1,1,963,2,18,0,50,0,-1,0,1,0
6,1,1,1284,1,18,0,25,-1,-1,0,0,920
6,1,1,1605,2,18,0,0,0,-1,0,0,530
6,1,1,1926,2,18,0,20,-1,-1,0,0,830
6,1,1,2247,1,18,0,35,0,-1,0,1,0
6,1,1,2568,1,18,0,0,0,-1,0,0,540
6,1,1,2889,1,18,0,20,1,0,0,0,840
6,1,1,3210,2,18,0,0,1,50,1,0,530
6,1,1,321,1,19,0,0,1,0,0,0,620
6,1,1,642,2,19,0,45,1,20,1,0,1150
6,1,1,963,2,19,0,40,-1,-1,0,0,1070
6,1,1,1284,1,19,0,26,0,-1,0,0,1010
6,1,1,1605,2,19,0,0,0,-1,0,0,470
6,1,1,1926,2,19,0,20,0,-1,0,1,0
6,1,1,2247,1,19,0,25,-1,-1,0,0,990
6,1,1,2568,1,19,0,0,0,-1,0,0,620
6,1,1,2889,1,19,0,25,1,26,0,0,1240
6,1,1,3210,2,19,0,0,1,0,0,0,470
6,1,1,321,1,20,0,12,0,-1,0,1,0
6,1,1,642,2,20,0,40,1,0,0,0,1100
6,1,1,963,2,20,0,40,0,-1,0,1,0
6,1,1,1284,1,20,0,42,0,-1,0,1,0
6,1,1,1605,2,20,0,0,1,40,1,0,500
6,1,1,1926,2,20,0,20,-1,-1,0,0,800
6,1,1,2247,1,20,0,25,1,42,1,0,980
6,1,1,2568,1,20,0,0,1,12,1,0,600
6,1,1,2889,1,20,0,0,-1,-1,0,0,600
6,1,1,3210,2,20,0,0,0,-1,0,0,500
6,1,1,321,1,21,0,48,0,-1,0,1,0
6,1,1,642,2,21,0,35,-1,-1,0,0,1000
6,1,1,963,2,21,0,50,0,-1,0,1,0
6,1,1,1284,1,21,0,20,1,25,1,0,710
6,1,1,1605,2,21,0,0,0,-1,0,0,470
6,1,1,1926,2,21,0,20,1,50,1,0,770
6,1,1,2247,1,21,0,25,1,48,1,0,780
6,1,1,2568,1,21,0,0,-1,-1,0,0,410
6,1,1,2889,1,21,0,25,0,-1,0,1,0
6,1,1,3210,2,21,0,0,1,0,0,0,470
6,1,1,321,1,22,0,0,1,25,0,0,1000
6,1,1,642,2,22,0,33,-1,-1,0,0,980
6,1,1,963,2,22,0,50,0,-1,0,1,0
6,1,1,1284,1,22,0,25,0,-1,0,0,1120
6,1,1,1605,2,22,0,0,1,20,1,0,480
6,1,1,1926,2,22,0,20,0,-1,0,1,0
6,1,1,2247,1,22,0,25,-1,-1,0,0,1120
6,1,1,2568,1,22,0,0,0,-1,0,0,750
6,1,1,2889,1,22,0,0,1,0,0,0,750
6,1,1,3210,2,22,0,0,1,50,1,0,480
6,1,1,321,1,23,0,5,-1,-1,0,0,820
6,1,1,642,2,23,0,35,0,-1,0,1,0
6,1,1,963,2,23,0,20,-1,-1,0,0,920
6,1,1,1284,1,23,0,20,1,25,1,0,1050
6,1,1,1605,2,23,0,0,0,-1,0,0,620
6,1,1,1926,2,23,0,20,1,35,1,0,920
6,1,1,2247,1,23,0,25,0,-1,0,1,0
6,1,1,2568,1,23,0,0,0,-1,0,0,750
6,1,1,2889,1,23,0,0,1,0,0,0,750
6,1,1,3210,2,23,0,0,1,0,0,0,620
6,1,1,321,1,24,0,1,0,-1,0,0,760
6,1,1,642,2,24,0,25,-1,-1,0,0,1100
6,1,1,963,2,24,0,10,0,-1,0,1,0
6,1,1,1284,1,24,0,25,-1,-1,0,0,1120
6,1,1,1605,2,24,0,0,0,-1,0,0,720
6,1,1,1926,2,24,0,20,1,0,0,0,1020
6,1,1,2247,1,24,0,25,1,0,0,0,1120
6,1,1,2568,1,24,0,0,0,-1,0,0,740
6,1,1,2889,1,24,0,0,1,1,0,0,990
6,1,1,3210,2,24,0,0,1,10,1,0,720
6,1,1,321,1,25,0,0,1,0,0,0,770
6,1,1,642,2,25,0,30,0,-1,0,1,0
6,1,1,963,2,25,0,50,1,20,0,0,1500
6,1,1,1284,1,25,0,20,-1,-1,0,0,1070
6,1,1,1605,2,25,0,0,-1,-1,0,0,500
6,1,1,1926,2,25,0,20,0,-1,0,0,800
6,1,1,2247,1,25,0,25,0,-1,0,0,1150
6,1,1,2568,1,25,0,0,0,-1,0,0,770
6,1,1,2889,1,25,0,0,1,25,0,0,1020
6,1,1,3210,2,25,0,0,1,30,1,0,500
6,1,1,321,1,26,0,0,1,25,1,0,770
6,1,1,642,2,26,0,35,1,20,1,0,1000
6,1,1,963,2,26,0,50,1,0,0,0,1220
6,1,1,1284,1,26,0,20,0,-1,0,1,0
6,1,1,1605,2,26,0,0,-1,-1,0,0,470
6,1,1,1926,2,26,0,20,0,-1,0,1,0
6,1,1,2247,1,26,0,25,0,-1,0,1,0
6,1,1,2568,1,26,0,0,1,20,1,0,770
6,1,1,2889,1,26,0,0,-1,-1,0,0,770
6,1,1,3210,2,26,0,0,0,-1,0,0,470
6,1,2,321,2,1,1,50,-1,-1,0,0,0
6,1,2,642,2,1,1,0,-1,-1,0,0,0
6,1,2,963,1,1,1,25,-1,-1,0,0,0
6,1,2,1284,1,1,1,50,-1,-1,0,0,0
6,1,2,1605,2,1,1,40,-1,-1,0,0,0
6,1,2,1926,2,1,1,10,-1,-1,0,0,0
6,1,2,2247,1,1,1,10,-1,-1,0,0,0
6,1,2,2568,2,1,1,0,-1,-1,0,0,0
6,1,2,2889,1,1,1,50,-1,-1,0,0,0
6,1,2,3210,1,1,1,25,-1,-1,0,0,0
6,1,2,321,2,2,1,50,-1,-1,0,0,0
6,1,2,642,2,2,1,50,-1,-1,0,0,0
6,1,2,963,1,2,1,15,-1,-1,0,0,0
6,1,2,1284,1,2,1,50,-1,-1,0,0,0
6,1,2,1605,2,2,1,0,-1,-1,0,0,0
6,1,2,1926,2,2,1,30,-1,-1,0,0,0
6,1,2,2247,1,2,1,0,-1,-1,0,0,0
6,1,2,2568,2,2,1,25,-1,-1,0,0,0
6,1,2,2889,1,2,1,50,-1,-1,0,0,0
6,1,2,3210,1,2,1,40,-1,-1,0,0,0
6,1,2,321,2,3,1,30,-1,-1,0,0,0
6,1,2,642,2,3,1,40,-1,-1,0,0,0
6,1,2,963,1,3,1,12,-1,-1,0,0,0
6,1,2,1284,1,3,1,50,-1,-1,0,0,0
6,1,2,1605,2,3,1,50,-1,-1,0,0,0
6,1,2,1926,2,3,1,11,-1,-1,0,0,0
6,1,2,2247,1,3,1,12,-1,-1,0,0,0
6,1,2,2568,2,3,1,50,-1,-1,0,0,0
6,1,2,2889,1,3,1,30,-1,-1,0,0,0
6,1,2,3210,1,3,1,40,-1,-1,0,0,0
6,1,2,321,2,4,0,50,-1,-1,0,0,870
6,1,2,642,2,4,0,45,-1,-1,0,0,800
6,1,2,963,1,4,0,15,-1,-1,0,0,220
6,1,2,1284,1,4,0,50,-1,-1,0,0,750
6,1,2,1605,2,4,0,50,-1,-1,0,0,870
6,1,2,1926,2,4,0,30,-1,-1,0,0,570
6,1,2,2247,1,4,0,45,-1,-1,0,0,670
6,1,2,2568,2,4,0,0,-1,-1,0,0,120
6,1,2,2889,1,4,0,50,-1,-1,0,0,750
6,1,2,3210,1,4,0,40,-1,-1,0,0,600
6,1,2,321,2,5,0,50,-1,-1,0,0,700
6,1,2,642,2,5,0,50,-1,-1,0,0,700
6,1,2,963,1,5,0,25,-1,-1,0,0,440
6,1,2,1284,1,5,0,50,-1,-1,0,0,810
6,1,2,1605,2,5,0,45,-1,-1,0,0,620
6,1,2,1926,2,5,0,40,-1,-1,0,0,550
6,1,2,2247,1,5,0,39,-1,-1,0,0,650
6,1,2,2568,2,5,0,25,-1,-1,0,0,320
6,1,2,2889,1,5,0,50,-1,-1,0,0,810
6,1,2,3210,1,5,0,23,-1,-1,0,0,410
6,1,2,321,2,6,0,30,-1,-1,0,0,600
6,1,2,642,2,6,0,50,-1,-1,0,0,900
6,1,2,963,1,6,0,35,-1,-1,0,0,550
6,1,2,1284,1,6,0,50,-1,-1,0,0,780
6,1,2,1605,2,6,0,50,-1,-1,0,0,900
6,1,2,1926,2,6,0,40,-1,-1,0,0,750
6,1,2,2247,1,6,0,50,-1,-1,0,0,780
6,1,2,2568,2,6,0,0,-1,-1,0,0,150
6,1,2,2889,1,6,0,40,-1,-1,0,0,630
6,1,2,3210,1,6,0,19,-1,-1,0,0,310
6,1,2,321,2,7,0,50,-1,-1,0,0,650
6,1,2,642,2,7,0,50,-1,-1,0,0,650
6,1,2,963,1,7,0,50,-1,-1,0,0,700
6,1,2,1284,1,7,0,25,-1,-1,0,0,320
6,1,2,1605,2,7,0,50,-1,-1,0,0,650
6,1,2,1926,2,7,0,40,-1,-1,0,0,500
6,1,2,2247,1,7,0,45,-1,-1,0,0,620
6,1,2,2568,2,7,0,30,-1,-1,0,0,350
6,1,2,2889,1,7,0,50,-1,-1,0,0,700
6,1,2,3210,1,7,0,40,-1,-1,0,0,550
6,1,2,321,2,8,0,50,-1,-1,0,0,670
6,1,2,642,2,8,0,50,-1,-1,0,0,670
6,1,2,963,1,8,0,36,-1,-1,0,0,490
6,1,2,1284,1,8,0,45,-1,-1,0,0,620
6,1,2,1605,2,8,0,50,-1,-1,0,0,670
6,1,2,1926,2,8,0,45,-1,-1,0,0,600
6,1,2,2247,1,8,0,49,-1,-1,0,0,680
6,1,2,2568,2,8,0,20,-1,-1,0,0,220
6,1,2,2889,1,8,0,40,-1,-1,0,0,550
6,1,2,3210,1,8,0,40,-1,-1,0,0,550
6,1,2,321,2,9,0,30,-1,-1,0,0,570
6,1,2,642,2,9,0,50,-1,-1,0,0,870
6,1,2,963,1,9,0,45,-1,-1,0,0,740
6,1,2,1284,1,9,0,0,-1,-1,0,0,70
6,1,2,1605,2,9,0,50,-1,-1,0,0,870
6,1,2,1926,2,9,0,45,-1,-1,0,0,800
6,1,2,2247,1,9,0,49,-1,-1,0,0,800
6,1,2,2568,2,9,0,0,-1,-1,0,0,120
6,1,2,2889,1,9,0,50,-1,-1,0,0,820
6,1,2,3210,1,9,0,42,-1,-1,0,0,700
6,1,2,321,2,10,0,50,-1,-1,0,0,550
6,1,2,642,2,10,0,50,-1,-1,0,0,550
6,1,2,963,1,10,0,43,-1,-1,0,0,500
6,1,2,1284,1,10,0,50,-1,-1,0,0,610
6,1,2,1605,2,10,0,50,-1,-1,0,0,550
6,1,2,1926,2,10,0,50,-1,-1,0,0,550
6,1,2,2247,1,10,0,39,-1,-1,0,0,440
6,1,2,2568,2,10,0,40,-1,-1,0,0,400
6,1,2,2889,1,10,0,50,-1,-1,0,0,610
6,1,2,3210,1,10,0,46,-1,-1,0,0,550
6,1,2,321,2,11,0,50,-1,-1,0,0,650
6,1,2,642,2,11,0,50,-1,-1,0,0,650
6,1,2,963,1,11,0,45,-1,-1,0,0,620
6,1,2,1284,1,11,0,50,-1,-1,0,0,700
6,1,2,1605,2,11,0,50,-1,-1,0,0,650
6,1,2,1926,2,11,0,50,-1,-1,0,0,650
6,1,2,2247,1,11,0,50,-1,-1,0,0,700
6,1,2,2568,2,11,0,20,-1,-1,0,0,200
6,1,2,2889,1,11,0,30,-1,-1,0,0,400
6,1,2,3210,1,11,0,35,-1,-1,0,0,470
6,1,2,321,2,12,0,50,-1,-1,0,0,750
6,1,2,642,2,12,0,50,-1,-1,0,0,750
6,1,2,963,1,12,0,50,-1,-1,0,0,530
6,1,2,1284,1,12,0,50,-1,-1,0,0,530
6,1,2,1605,2,12,0,50,-1,-1,0,0,750
6,1,2,1926,2,12,0,50,-1,-1,0,0,750
6,1,2,2247,1,12,0,48,-1,-1,0,0,500
6,1,2,2568,2,12,0,0,-1,-1,0,0,0
6,1,2,2889,1,12,0,50,-1,-1,0,0,530
6,1,2,3210,1,12,0,45,-1,-1,0,0,460
6,1,2,321,2,13,0,50,-1,-1,0,0,550
6,1,2,642,2,13,0,50,-1,-1,0,0,550
6,1,2,963,1,13,0,45,-1,-1,0,0,840
6,1,2,1284,1,13,0,50,-1,-1,0,0,920
6,1,2,1605,2,13,0,50,-1,-1,0,0,550
6,1,2,1926,2,13,0,50,-1,-1,0,0,550
6,1,2,2247,1,13,0,0,-1,-1,0,0,170
6,1,2,2568,2,13,0,40,-1,-1,0,0,400
6,1,2,2889,1,13,0,50,-1,-1,0,0,920
6,1,2,3210,1,13,0,21,-1,-1,0,0,480
6,1,2,321,2,14,1,45,0,-1,0,0,0
6,1,2,642,2,14,1,50,0,-1,0,1,0
6,1,2,963,1,14,1,5,1,40,0,0,0
6,1,2,1284,1,14,1,50,1,33,0,0,0
6,1,2,1605,2,14,1,50,1,45,0,0,0
6,1,2,1926,2,14,1,15,-1,-1,0,0,0
6,1,2,2247,1,14,1,45,-1,-1,0,0,0
6,1,2,2568,2,14,1,25,1,50,1,0,0
6,1,2,2889,1,14,1,40,0,-1,0,0,0
6,1,2,3210,1,14,1,33,0,-1,0,0,0
6,1,2,321,2,15,1,30,0,-1,0,0,0
6,1,2,642,2,15,1,50,-1,-1,0,0,0
6,1,2,963,1,15,1,15,0,-1,0,0,0
6,1,2,1284,1,15,1,45,1,45,0,0,0
6,1,2,1605,2,15,1,50,1,30,0,0,0
6,1,2,1926,2,15,1,22,0,-1,0,1,0
6,1,2,2247,1,15,1,41,1,15,0,0,0
6,1,2,2568,2,15,1,50,1,22,1,0,0
6,1,2,2889,1,15,1,50,-1,-1,0,0,0
6,1,2,3210,1,15,1,45,0,-1,0,0,0
6,1,2,321,2,16,1,40,0,-1,0,1,0
6,1,2,642,2,16,1,50,0,-1,0,0,0
6,1,2,963,1,16,1,15,0,-1,0,0,0
6,1,2,1284,1,16,1,50,0,-1,0,0,0
6,1,2,1605,2,16,1,50,-1,-1,0,0,0
6,1,2,1926,2,16,1,33,1,50,0,0,0
6,1,2,2247,1,16,1,32,1,50,0,0,0
6,1,2,2568,2,16,1,25,1,40,1,0,0
6,1,2,2889,1,16,1,45,1,15,0,0,0
6,1,2,3210,1,16,1,33,-1,-1,0,0,0
6,1,2,321,2,17,0,50,0,-1,0,0,810
6,1,2,642,2,17,0,50,0,-1,0,1,0
6,1,2,963,1,17,0,45,1,33,0,0,810
6,1,2,1284,1,17,0,50,-1,-1,0,0,630
6,1,2,1605,2,17,0,50,1,50,1,0,810
6,1,2,1926,2,17,0,12,1,50,0,0,490
6,1,2,2247,1,17,0,45,1,50,0,0,810
6,1,2,2568,2,17,0,25,-1,-1,0,0,440
6,1,2,2889,1,17,0,50,0,-1,0,0,630
6,1,2,3210,1,17,0,33,0,-1,0,0,380
6,1,2,321,2,18,0,40,-1,-1,0,0,570
6,1,2,642,2,18,0,50,1,40,0,0,970
6,1,2,963,1,18,0,45,1,45,0,0,930
6,1,2,1284,1,18,0,50,1,10,0,0,1010
6,1,2,1605,2,18,0,50,1,25,1,0,720
6,1,2,1926,2,18,0,40,0,-1,0,0,570
6,1,2,2247,1,18,0,48,-1,-1,0,0,730
6,1,2,2568,2,18,0,25,0,-1,0,1,0
6,1,2,2889,1,18,0,45,0,-1,0,0,680
6,1,2,3210,1,18,0,10,0,-1,0,0,160
6,1,2,321,2,19,0,30,1,50,0,0,850
6,1,2,642,2,19,0,50,0,-1,0,0,900
6,1,2,963,1,19,0,48,0,-1,0,1,0
6,1,2,1284,1,19,0,50,1,48,1,0,510
6,1,2,1605,2,19,0,50,1,0,0,0,900
6,1,2,1926,2,19,0,40,-1,-1,0,0,750
6,1,2,2247,1,19,0,49,1,50,0,0,750
6,1,2,2568,2,19,0,0,0,-1,0,0,150
6,1,2,2889,1,19,0,50,0,-1,0,0,510
6,1,2,3210,1,19,0,50,-1,-1,0,0,510
6,1,2,321,2,20,0,40,0,-1,0,0,650
6,1,2,642,2,20,0,50,0,-1,0,1,0
6,1,2,963,1,20,0,45,0,-1,0,0,670
6,1,2,1284,1,20,0,50,-1,-1,0,0,750
6,1,2,1605,2,20,0,50,-1,-1,0,0,800
6,1,2,1926,2,20,0,50,1,40,0,0,1050
6,1,2,2247,1,20,0,50,0,-1,0,1,0
6,1,2,2568,2,20,0,0,1,50,1,0,50
6,1,2,2889,1,20,0,45,1,50,1,0,670
6,1,2,3210,1,20,0,10,1,45,0,0,400
6,1,2,321,2,21,0,40,1,30,0,0,750
6,1,2,642,2,21,0,50,1,50,0,0,900
6,1,2,963,1,21,0,47,1,50,1,0,620
6,1,2,1284,1,21,0,50,0,-1,0,1,0
6,1,2,1605,2,21,0,50,0,-1,0,0,650
6,1,2,1926,2,21,0,50,-1,-1,0,0,650
6,1,2,2247,1,21,0,50,0,-1,0,1,0
6,1,2,2568,2,21,0,30,0,-1,0,0,350
6,1,2,2889,1,21,0,50,1,50,1,0,660
6,1,2,3210,1,21,0,20,-1,-1,0,0,210
6,1,2,321,2,22,0,50,-1,-1,0,0,750
6,1,2,642,2,22,0,50,0,-1,0,0,750
6,1,2,963,1,22,0,47,1,45,0,0,840
6,1,2,1284,1,22,0,50,-1,-1,0,0,640
6,1,2,1605,2,22,0,50,1,0,0,0,750
6,1,2,1926,2,22,0,50,1,50,0,0,1000
6,1,2,2247,1,22,0,45,0,-1,0,0,560
6,1,2,2568,2,22,0,0,0,-1,0,0,0
6,1,2,2889,1,22,0,50,0,-1,0,0,640
6,1,2,3210,1,22,0,30,1,50,0,0,590
6,1,2,321,2,23,0,40,0,-1,0,1,0
6,1,2,642,2,23,0,5,1,50,0,0,350
6,1,2,963,1,23,0,48,-1,-1,0,0,630
6,1,2,1284,1,23,0,50,0,-1,0,0,660
6,1,2,1605,2,23,0,50,1,40,1,0,770
6,1,2,1926,2,23,0,50,-1,-1,0,0,770
6,1,2,2247,1,23,0,48,1,50,0,0,880
6,1,2,2568,2,23,0,50,0,-1,0,0,770
6,1,2,2889,1,23,0,50,0,-1,0,0,660
6,1,2,3210,1,23,0,21,1,50,0,0,480
6,1,2,321,2,24,0,40,1,50,0,0,900
6,1,2,642,2,24,0,50,0,-1,0,0,800
6,1,2,963,1,24,0,49,1,20,0,0,890
6,1,2,1284,1,24,0,50,1,49,0,0,910
6,1,2,1605,2,24,0,50,0,-1,0,0,800
6,1,2,1926,2,24,0,50,1,50,0,0,1050
6,1,2,2247,1,24,0,49,0,-1,0,0,640
6,1,2,2568,2,24,0,0,-1,-1,0,0,50
6,1,2,2889,1,24,0,50,-1,-1,0,0,660
6,1,2,3210,1,24,0,20,0,-1,0,0,210
6,1,2,321,2,25,0,40,0,-1,0,1,0
6,1,2,642,2,25,0,50,-1,-1,0,0,650
6,1,2,963,1,25,0,50,-1,-1,0,0,590
6,1,2,1284,1,25,0,50,0,-1,0,1,0
6,1,2,1605,2,25,0,50,1,40,1,0,650
6,1,2,1926,2,25,0,50,1,30,0,0,900
6,1,2,2247,1,25,0,50,1,31,0,0,840
6,1,2,2568,2,25,0,30,0,-1,0,0,350
6,1,2,2889,1,25,0,50,1,50,1,0,590
6,1,2,3210,1,25,0,31,0,-1,0,0,310
6,1,2,321,2,26,0,40,0,-1,0,1,0
6,1,2,642,2,26,0,50,-1,-1,0,0,670
6,1,2,963,1,26,0,50,1,43,0,0,780
6,1,2,1284,1,26,0,50,-1,-1,0,0,530
6,1,2,1605,2,26,0,50,1,40,1,0,670
6,1,2,1926,2,26,0,50,0,-1,0,1,0
6,1,2,2247,1,26,0,50,1,50,0,0,780
6,1,2,2568,2,26,0,25,1,50,1,0,300
6,1,2,2889,1,26,0,50,0,-1,0,0,530
6,1,2,3210,1,26,0,43,0,-1,0,0,430
6,1,3,321,1,1,1,0,-1,-1,0,0,0
6,1,3,642,2,1,1,25,-1,-1,0,0,0
6,1,3,963,2,1,1,50,-1,-1,0,0,0
6,1,3,1284,1,1,1,5,-1,-1,0,0,0
6,1,3,1605,2,1,1,30,-1,-1,0,0,0
6,1,3,1926,1,1,1,2,-1,-1,0,0,0
6,1,3,2247,1,1,1,35,-1,-1,0,0,0
6,1,3,2568,2,1,1,30,-1,-1,0,0,0
6,1,3,2889,1,1,1,0,-1,-1,0,0,0
6,1,3,3210,2,1,1,20,-1,-1,0,0,0
6,1,3,321,1,2,1,0,-1,-1,0,0,0
6,1,3,642,2,2,1,25,-1,-1,0,0,0
6,1,3,963,2,2,1,30,-1,-1,0,0,0
6,1,3,1284,1,2,1,10,-1,-1,0,0,0
6,1,3,1605,2,2,1,20,-1,-1,0,0,0
6,1,3,1926,1,2,1,2,-1,-1,0,0,0
6,1,3,2247,1,2,1,25,-1,-1,0,0,0
