"union","performance","framing","id","group_id","round","overextraction","observer","overext_observed","report","punished","round_profit"
4,2,2,"128442","422",3,50,NA,NA,NA,NA,1440
4,2,2,"160542","422",3,10,NA,NA,NA,NA,840
4,2,2,"192642","412",3,25,NA,NA,NA,NA,950
4,2,2,"224742","422",3,0,NA,NA,NA,NA,690
4,2,2,"256842","412",3,50,NA,NA,NA,NA,1320
4,2,2,"288942","422",3,0,NA,NA,NA,NA,690
4,2,2,"321042","412",3,0,NA,NA,NA,NA,570
4,2,2,"32142","422",4,0,NA,NA,NA,NA,890
4,2,2,"64242","412",4,0,NA,NA,NA,NA,650
4,2,2,"96342","412",4,5,NA,NA,NA,NA,720
4,2,2,"128442","422",4,10,NA,NA,NA,NA,1040
4,2,2,"160542","422",4,10,NA,NA,NA,NA,1040
4,2,2,"192642","412",4,15,NA,NA,NA,NA,870
4,2,2,"224742","422",4,2,NA,NA,NA,NA,920
4,2,2,"256842","412",4,50,NA,NA,NA,NA,1400
4,2,2,"288942","422",4,0,NA,NA,NA,NA,890
4,2,2,"321042","412",4,0,NA,NA,NA,NA,650
4,2,2,"32142","422",5,0,NA,NA,NA,NA,740
4,2,2,"64242","412",5,0,NA,NA,NA,NA,720
4,2,2,"96342","412",5,0,NA,NA,NA,NA,720
4,2,2,"128442","422",5,50,NA,NA,NA,NA,1490
4,2,2,"160542","422",5,0,NA,NA,NA,NA,740
4,2,2,"192642","412",5,5,NA,NA,NA,NA,800
4,2,2,"224742","422",5,2,NA,NA,NA,NA,770
4,2,2,"256842","412",5,50,NA,NA,NA,NA,1470
4,2,2,"288942","422",5,0,NA,NA,NA,NA,740
4,2,2,"321042","412",5,0,NA,NA,NA,NA,720
4,2,2,"32142","422",6,1,NA,NA,NA,NA,780
4,2,2,"64242","412",6,0,NA,NA,NA,NA,460
4,2,2,"96342","412",6,5,NA,NA,NA,NA,530
4,2,2,"128442","422",6,45,NA,NA,NA,NA,1440
4,2,2,"160542","422",6,0,NA,NA,NA,NA,770
4,2,2,"192642","412",6,48,NA,NA,NA,NA,1180
4,2,2,"224742","422",6,0,NA,NA,NA,NA,770
4,2,2,"256842","412",6,50,NA,NA,NA,NA,1210
4,2,2,"288942","422",6,0,NA,NA,NA,NA,770
4,2,2,"321042","412",6,5,NA,NA,NA,NA,530
4,2,2,"32142","422",7,0,NA,NA,NA,NA,600
4,2,2,"64242","412",7,40,NA,NA,NA,NA,650
4,2,2,"96342","412",7,0,NA,NA,NA,NA,50
4,2,2,"128442","422",7,10,NA,NA,NA,NA,750
4,2,2,"160542","422",7,30,NA,NA,NA,NA,1050
4,2,2,"192642","412",7,49,NA,NA,NA,NA,790
4,2,2,"224742","422",7,0,NA,NA,NA,NA,600
4,2,2,"256842","412",7,50,NA,NA,NA,NA,800
4,2,2,"288942","422",7,40,NA,NA,NA,NA,1200
4,2,2,"321042","412",7,50,NA,NA,NA,NA,800
4,2,2,"32142","422",8,1,NA,NA,NA,NA,760
4,2,2,"64242","412",8,50,NA,NA,NA,NA,1250
4,2,2,"96342","412",8,0,NA,NA,NA,NA,500
4,2,2,"128442","422",8,50,NA,NA,NA,NA,1490
4,2,2,"160542","422",8,0,NA,NA,NA,NA,740
4,2,2,"192642","412",8,0,NA,NA,NA,NA,500
4,2,2,"224742","422",8,0,NA,NA,NA,NA,740
4,2,2,"256842","412",8,0,NA,NA,NA,NA,500
4,2,2,"288942","422",8,0,NA,NA,NA,NA,740
4,2,2,"321042","412",8,50,NA,NA,NA,NA,1250
4,2,2,"32142","422",9,0,NA,NA,NA,NA,770
4,2,2,"64242","412",9,0,NA,NA,NA,NA,500
4,2,2,"96342","412",9,0,NA,NA,NA,NA,500
4,2,2,"128442","422",9,0,NA,NA,NA,NA,770
4,2,2,"160542","422",9,45,NA,NA,NA,NA,1450
4,2,2,"192642","412",9,0,NA,NA,NA,NA,500
4,2,2,"224742","422",9,0,NA,NA,NA,NA,770
4,2,2,"256842","412",9,50,NA,NA,NA,NA,1250
4,2,2,"288942","422",9,0,NA,NA,NA,NA,770
4,2,2,"321042","412",9,50,NA,NA,NA,NA,1250
4,2,2,"32142","422",10,0,NA,NA,NA,NA,470
4,2,2,"64242","412",10,25,NA,NA,NA,NA,630
4,2,2,"96342","412",10,0,NA,NA,NA,NA,250
4,2,2,"128442","422",10,45,NA,NA,NA,NA,1150
4,2,2,"160542","422",10,10,NA,NA,NA,NA,620
4,2,2,"192642","412",10,24,NA,NA,NA,NA,610
4,2,2,"224742","422",10,50,NA,NA,NA,NA,1220
4,2,2,"256842","412",10,50,NA,NA,NA,NA,1000
4,2,2,"288942","422",10,0,NA,NA,NA,NA,470
4,2,2,"321042","412",10,50,NA,NA,NA,NA,1000
4,2,2,"32142","422",11,0,0,NA,NA,0,450
4,2,2,"64242","412",11,0,-1,NA,NA,NA,500
4,2,2,"96342","412",11,0,1,0,0,NA,500
4,2,2,"128442","422",11,50,-1,NA,NA,NA,1200
4,2,2,"160542","422",11,50,0,NA,NA,0,1200
4,2,2,"192642","412",11,0,0,NA,NA,0,500
4,2,2,"224742","422",11,10,1,50,0,NA,850
4,2,2,"256842","412",11,50,0,NA,NA,0,1250
4,2,2,"288942","422",11,0,1,0,0,NA,450
4,2,2,"321042","412",11,50,1,50,0,NA,1500
4,2,2,"32142","422",12,0,1,0,0,NA,900
4,2,2,"64242","412",12,0,1,50,0,NA,670
4,2,2,"96342","412",12,0,-1,NA,NA,NA,420
4,2,2,"128442","422",12,0,0,NA,NA,0,900
4,2,2,"160542","422",12,10,-1,NA,NA,NA,1050
4,2,2,"192642","412",12,15,0,NA,NA,0,650
4,2,2,"224742","422",12,10,1,0,0,NA,1050
4,2,2,"256842","412",12,50,1,15,0,NA,1420
4,2,2,"288942","422",12,0,0,NA,NA,0,900
4,2,2,"321042","412",12,50,0,NA,NA,0,1170
4,2,2,"32142","422",13,0,0,NA,NA,0,500
4,2,2,"64242","412",13,0,1,50,1,NA,500
4,2,2,"96342","412",13,0,0,NA,NA,0,500
4,2,2,"128442","422",13,50,-1,NA,NA,NA,1250
4,2,2,"160542","422",13,50,1,0,0,NA,1250
4,2,2,"192642","412",13,0,-1,NA,NA,NA,500
4,2,2,"224742","422",13,0,1,0,0,NA,500
4,2,2,"256842","412",13,50,1,0,0,NA,1250
4,2,2,"288942","422",13,0,0,NA,NA,0,500
4,2,2,"321042","412",13,50,0,NA,NA,1,0
4,2,2,"32142","422",14,0,-1,NA,NA,NA,670
4,2,2,"64242","412",14,0,1,50,0,NA,670
4,2,2,"96342","412",14,0,1,25,0,NA,670
4,2,2,"128442","422",14,45,0,NA,NA,0,1350
4,2,2,"160542","422",14,20,1,45,0,NA,1220
4,2,2,"192642","412",14,25,0,NA,NA,0,800
4,2,2,"224742","422",14,0,1,0,0,NA,670
4,2,2,"256842","412",14,50,0,NA,NA,0,1170
4,2,2,"288942","422",14,0,0,NA,NA,0,670
4,2,2,"321042","412",14,40,-1,NA,NA,NA,1020
4,2,2,"32142","422",15,0,0,NA,NA,0,720
4,2,2,"64242","412",15,0,0,NA,NA,0,380
4,2,2,"96342","412",15,0,1,0,0,NA,380
4,2,2,"128442","422",15,0,0,NA,NA,0,720
4,2,2,"160542","422",15,45,1,0,0,NA,1400
4,2,2,"192642","412",15,23,-1,NA,NA,NA,730
4,2,2,"224742","422",15,10,1,0,0,NA,870
4,2,2,"256842","412",15,50,0,NA,NA,0,1130
4,2,2,"288942","422",15,0,-1,NA,NA,NA,720
4,2,2,"321042","412",15,50,1,50,0,NA,1380
4,2,2,"32142","422",16,0,0,NA,NA,0,600
4,2,2,"64242","412",16,0,1,0,0,NA,360
4,2,2,"96342","412",16,0,0,NA,NA,0,360
4,2,2,"128442","422",16,50,-1,NA,NA,NA,1350
4,2,2,"160542","422",16,30,1,0,0,NA,1050
4,2,2,"192642","412",16,37,-1,NA,NA,NA,920
4,2,2,"224742","422",16,0,1,0,0,NA,600
4,2,2,"256842","412",16,50,0,NA,NA,0,1110
4,2,2,"288942","422",16,0,0,NA,NA,0,600
4,2,2,"321042","412",16,40,1,50,0,NA,1210
4,2,2,"32142","422",17,0,1,50,0,NA,1000
4,2,2,"64242","412",17,0,-1,NA,NA,NA,360
4,2,2,"96342","412",17,0,0,NA,NA,0,360
4,2,2,"128442","422",17,0,1,0,0,NA,750
4,2,2,"160542","422",17,50,0,NA,NA,0,1500
4,2,2,"192642","412",17,27,1,50,0,NA,1020
4,2,2,"224742","422",17,0,0,NA,NA,0,750
4,2,2,"256842","412",17,50,1,0,0,NA,1110
4,2,2,"288942","422",17,0,-1,NA,NA,NA,750
4,2,2,"321042","412",17,50,0,NA,NA,0,1110
4,2,2,"32142","422",18,0,1,45,0,NA,770
4,2,2,"64242","412",18,50,1,0,0,NA,800
4,2,2,"96342","412",18,0,0,NA,NA,0,50
4,2,2,"128442","422",18,50,-1,NA,NA,NA,1270
4,2,2,"160542","422",18,45,0,NA,NA,0,1200
4,2,2,"192642","412",18,39,0,NA,NA,0,640
4,2,2,"224742","422",18,0,0,NA,NA,0,520
4,2,2,"256842","412",18,50,1,39,0,NA,1050
4,2,2,"288942","422",18,0,1,0,0,NA,520
4,2,2,"321042","412",18,50,-1,NA,NA,NA,800
4,2,2,"32142","422",19,0,0,NA,NA,0,770
4,2,2,"64242","412",19,50,0,NA,NA,0,830
4,2,2,"96342","412",19,0,0,NA,NA,0,80
4,2,2,"128442","422",19,0,-1,NA,NA,NA,770
4,2,2,"160542","422",19,45,1,0,0,NA,1450
4,2,2,"192642","412",19,33,-1,NA,NA,NA,580
4,2,2,"224742","422",19,0,0,NA,NA,0,770
4,2,2,"256842","412",19,50,1,0,0,NA,830
4,2,2,"288942","422",19,0,1,0,0,NA,770
4,2,2,"321042","412",19,50,1,50,0,NA,1080
4,2,2,"32142","422",20,0,0,NA,NA,0,500
4,2,2,"64242","412",20,50,0,NA,NA,0,750
4,2,2,"96342","412",20,0,1,50,0,NA,250
4,2,2,"128442","422",20,50,0,NA,NA,0,1250
4,2,2,"160542","422",20,50,1,0,0,NA,1250
4,2,2,"192642","412",20,49,0,NA,NA,0,740
4,2,2,"224742","422",20,0,-1,NA,NA,NA,500
4,2,2,"256842","412",20,50,-1,NA,NA,NA,750
4,2,2,"288942","422",20,0,1,50,0,NA,750
4,2,2,"321042","412",20,50,1,49,0,NA,1000
6,1,1,"32161","611",1,0,NA,NA,NA,NA,670
6,1,1,"64261","621",1,35,NA,NA,NA,NA,970
6,1,1,"96361","621",1,50,NA,NA,NA,NA,1200
6,1,1,"128461","611",1,15,NA,NA,NA,NA,900
6,1,1,"160561","621",1,0,NA,NA,NA,NA,450
6,1,1,"192661","621",1,5,NA,NA,NA,NA,520
6,1,1,"224761","611",1,45,NA,NA,NA,NA,1350
6,1,1,"256861","611",1,0,NA,NA,NA,NA,670
6,1,1,"288961","611",1,5,NA,NA,NA,NA,750
6,1,1,"321061","621",1,20,NA,NA,NA,NA,750
6,1,1,"32161","611",2,47,NA,NA,NA,NA,990
6,1,1,"64261","621",2,15,NA,NA,NA,NA,770
6,1,1,"96361","621",2,50,NA,NA,NA,NA,1300
6,1,1,"128461","611",2,20,NA,NA,NA,NA,590
6,1,1,"160561","621",2,0,NA,NA,NA,NA,550
6,1,1,"192661","621",2,20,NA,NA,NA,NA,850
6,1,1,"224761","611",2,25,NA,NA,NA,NA,660
6,1,1,"256861","611",2,50,NA,NA,NA,NA,1040
6,1,1,"288961","611",2,0,NA,NA,NA,NA,290
6,1,1,"321061","621",2,5,NA,NA,NA,NA,620
6,1,1,"32161","611",3,22,NA,NA,NA,NA,660
6,1,1,"64261","621",3,0,NA,NA,NA,NA,450
6,1,1,"96361","621",3,50,NA,NA,NA,NA,1200
6,1,1,"128461","611",3,16,NA,NA,NA,NA,570
6,1,1,"160561","621",3,0,NA,NA,NA,NA,450
6,1,1,"192661","621",3,20,NA,NA,NA,NA,750
6,1,1,"224761","611",3,45,NA,NA,NA,NA,1010
6,1,1,"256861","611",3,0,NA,NA,NA,NA,330
6,1,1,"288961","611",3,50,NA,NA,NA,NA,1080
6,1,1,"321061","621",3,40,NA,NA,NA,NA,1050
6,1,1,"32161","611",4,45,NA,NA,NA,NA,1190
6,1,1,"64261","621",4,10,NA,NA,NA,NA,750
6,1,1,"96361","621",4,0,NA,NA,NA,NA,600
6,1,1,"128461","611",4,17,NA,NA,NA,NA,770
6,1,1,"160561","621",4,0,NA,NA,NA,NA,600
6,1,1,"192661","621",4,30,NA,NA,NA,NA,1050
6,1,1,"224761","611",4,35,NA,NA,NA,NA,1040
6,1,1,"256861","611",4,0,NA,NA,NA,NA,510
6,1,1,"288961","611",4,0,NA,NA,NA,NA,510
6,1,1,"321061","621",4,40,NA,NA,NA,NA,1200
6,1,1,"32161","611",5,50,NA,NA,NA,NA,1270
6,1,1,"64261","621",5,23,NA,NA,NA,NA,580
6,1,1,"96361","621",5,50,NA,NA,NA,NA,980
6,1,1,"128461","611",5,16,NA,NA,NA,NA,760
6,1,1,"160561","621",5,20,NA,NA,NA,NA,530
6,1,1,"192661","621",5,20,NA,NA,NA,NA,530
6,1,1,"224761","611",5,30,NA,NA,NA,NA,970
6,1,1,"256861","611",5,0,NA,NA,NA,NA,520
6,1,1,"288961","611",5,0,NA,NA,NA,NA,520
6,1,1,"321061","621",5,40,NA,NA,NA,NA,830
6,1,1,"32161","611",6,22,NA,NA,NA,NA,880
6,1,1,"64261","621",6,50,NA,NA,NA,NA,1050
6,1,1,"96361","621",6,50,NA,NA,NA,NA,1050
6,1,1,"128461","611",6,16,NA,NA,NA,NA,790
6,1,1,"160561","621",6,20,NA,NA,NA,NA,600
6,1,1,"192661","621",6,20,NA,NA,NA,NA,600
6,1,1,"224761","611",6,40,NA,NA,NA,NA,1150
6,1,1,"256861","611",6,0,NA,NA,NA,NA,550
6,1,1,"288961","611",6,12,NA,NA,NA,NA,730
6,1,1,"321061","621",6,0,NA,NA,NA,NA,300
6,1,1,"32161","611",7,41,NA,NA,NA,NA,1090
6,1,1,"64261","621",7,50,NA,NA,NA,NA,950
6,1,1,"96361","621",7,50,NA,NA,NA,NA,950
6,1,1,"128461","611",7,18,NA,NA,NA,NA,750
6,1,1,"160561","621",7,0,NA,NA,NA,NA,200
6,1,1,"192661","621",7,20,NA,NA,NA,NA,500
6,1,1,"224761","611",7,35,NA,NA,NA,NA,1000
6,1,1,"256861","611",7,0,NA,NA,NA,NA,480
6,1,1,"288961","611",7,10,NA,NA,NA,NA,630
6,1,1,"321061","621",7,40,NA,NA,NA,NA,800
6,1,1,"32161","611",8,7,NA,NA,NA,NA,640
6,1,1,"64261","621",8,50,NA,NA,NA,NA,900
6,1,1,"96361","621",8,50,NA,NA,NA,NA,900
6,1,1,"128461","611",8,20,NA,NA,NA,NA,840
6,1,1,"160561","621",8,50,NA,NA,NA,NA,900
6,1,1,"192661","621",8,20,NA,NA,NA,NA,450
6,1,1,"224761","611",8,35,NA,NA,NA,NA,1060
6,1,1,"256861","611",8,0,NA,NA,NA,NA,540
6,1,1,"288961","611",8,30,NA,NA,NA,NA,990
6,1,1,"321061","621",8,0,NA,NA,NA,NA,150
6,1,1,"32161","611",9,36,NA,NA,NA,NA,680
6,1,1,"64261","621",9,50,NA,NA,NA,NA,570
6,1,1,"96361","621",9,50,NA,NA,NA,NA,570
6,1,1,"128461","611",9,50,NA,NA,NA,NA,890
6,1,1,"160561","621",9,50,NA,NA,NA,NA,570
6,1,1,"192661","621",9,45,NA,NA,NA,NA,500
6,1,1,"224761","611",9,35,NA,NA,NA,NA,670
6,1,1,"256861","611",9,0,NA,NA,NA,NA,140
6,1,1,"288961","611",9,50,NA,NA,NA,NA,890
6,1,1,"321061","621",9,40,NA,NA,NA,NA,420
6,1,1,"32161","611",10,17,NA,NA,NA,NA,420
6,1,1,"64261","621",10,50,NA,NA,NA,NA,850
6,1,1,"96361","621",10,40,NA,NA,NA,NA,700
6,1,1,"128461","611",10,50,NA,NA,NA,NA,910
6,1,1,"160561","621",10,0,NA,NA,NA,NA,100
6,1,1,"192661","621",10,50,NA,NA,NA,NA,850
6,1,1,"224761","611",10,50,NA,NA,NA,NA,910
6,1,1,"256861","611",10,0,NA,NA,NA,NA,160
6,1,1,"288961","611",10,50,NA,NA,NA,NA,910
6,1,1,"321061","621",10,40,NA,NA,NA,NA,700
6,1,1,"32161","611",11,35,0,NA,NA,1,0
6,1,1,"64261","621",11,35,-1,NA,NA,NA,1000
6,1,1,"96361","621",11,50,1,0,0,NA,1220
6,1,1,"128461","611",11,20,1,35,1,NA,750
6,1,1,"160561","621",11,0,1,20,0,NA,720
6,1,1,"192661","621",11,20,0,NA,NA,0,770
6,1,1,"224761","611",11,25,1,30,0,NA,1070
6,1,1,"256861","611",11,0,-1,NA,NA,NA,450
6,1,1,"288961","611",11,30,0,NA,NA,0,900
6,1,1,"321061","621",11,0,0,NA,NA,0,470
6,1,1,"32161","611",12,11,1,35,1,NA,710
6,1,1,"64261","621",12,23,1,0,0,NA,880
6,1,1,"96361","621",12,50,0,NA,NA,1,0
6,1,1,"128461","611",12,25,-1,NA,NA,NA,920
6,1,1,"160561","621",12,0,0,NA,NA,0,530
6,1,1,"192661","621",12,20,-1,NA,NA,NA,830
6,1,1,"224761","611",12,35,0,NA,NA,1,0
6,1,1,"256861","611",12,0,0,NA,NA,0,540
6,1,1,"288961","611",12,20,1,0,0,NA,840
6,1,1,"321061","621",12,0,1,50,1,NA,530
6,1,1,"32161","611",13,0,1,0,0,NA,620
6,1,1,"64261","621",13,45,1,20,1,NA,1150
6,1,1,"96361","621",13,40,-1,NA,NA,NA,1070
6,1,1,"128461","611",13,26,0,NA,NA,0,1010
6,1,1,"160561","621",13,0,0,NA,NA,0,470
6,1,1,"192661","621",13,20,0,NA,NA,1,0
6,1,1,"224761","611",13,25,-1,NA,NA,NA,990
6,1,1,"256861","611",13,0,0,NA,NA,0,620
6,1,1,"288961","611",13,25,1,26,0,NA,1240
6,1,1,"321061","621",13,0,1,0,0,NA,470
6,1,1,"32161","611",14,12,0,NA,NA,1,0
6,1,1,"64261","621",14,40,1,0,0,NA,1100
6,1,1,"96361","621",14,40,0,NA,NA,1,0
6,1,1,"128461","611",14,42,0,NA,NA,1,0
6,1,1,"160561","621",14,0,1,40,1,NA,500
6,1,1,"192661","621",14,20,-1,NA,NA,NA,800
6,1,1,"224761","611",14,25,1,42,1,NA,980
6,1,1,"256861","611",14,0,1,12,1,NA,600
6,1,1,"288961","611",14,0,-1,NA,NA,NA,600
6,1,1,"321061","621",14,0,0,NA,NA,0,500
6,1,1,"32161","611",15,48,0,NA,NA,1,0
6,1,1,"64261","621",15,35,-1,NA,NA,NA,1000
6,1,1,"96361","621",15,50,0,NA,NA,1,0
6,1,1,"128461","611",15,20,1,25,1,NA,710
6,1,1,"160561","621",15,0,0,NA,NA,0,470
6,1,1,"192661","621",15,20,1,50,1,NA,770
6,1,1,"224761","611",15,25,1,48,1,NA,780
6,1,1,"256861","611",15,0,-1,NA,NA,NA,410
6,1,1,"288961","611",15,25,0,NA,NA,1,0
6,1,1,"321061","621",15,0,1,0,0,NA,470
6,1,1,"32161","611",16,0,1,25,0,NA,1000
6,1,1,"64261","621",16,33,-1,NA,NA,NA,980
6,1,1,"96361","621",16,50,0,NA,NA,1,0
6,1,1,"128461","611",16,25,0,NA,NA,0,1120
6,1,1,"160561","621",16,0,1,20,1,NA,480
6,1,1,"192661","621",16,20,0,NA,NA,1,0
6,1,1,"224761","611",16,25,-1,NA,NA,NA,1120
6,1,1,"256861","611",16,0,0,NA,NA,0,750
6,1,1,"288961","611",16,0,1,0,0,NA,750
6,1,1,"321061","621",16,0,1,50,1,NA,480
6,1,1,"32161","611",17,5,-1,NA,NA,NA,820
6,1,1,"64261","621",17,35,0,NA,NA,1,0
6,1,1,"96361","621",17,20,-1,NA,NA,NA,920
6,1,1,"128461","611",17,20,1,25,1,NA,1050
6,1,1,"160561","621",17,0,0,NA,NA,0,620
6,1,1,"192661","621",17,20,1,35,1,NA,920
6,1,1,"224761","611",17,25,0,NA,NA,1,0
6,1,1,"256861","611",17,0,0,NA,NA,0,750
6,1,1,"288961","611",17,0,1,0,0,NA,750
6,1,1,"321061","621",17,0,1,0,0,NA,620
6,1,1,"32161","611",18,1,0,NA,NA,0,760
6,1,1,"64261","621",18,25,-1,NA,NA,NA,1100
6,1,1,"96361","621",18,10,0,NA,NA,1,0
6,1,1,"128461","611",18,25,-1,NA,NA,NA,1120
6,1,1,"160561","621",18,0,0,NA,NA,0,720
6,1,1,"192661","621",18,20,1,0,0,NA,1020
6,1,1,"224761","611",18,25,1,0,0,NA,1120
6,1,1,"256861","611",18,0,0,NA,NA,0,740
6,1,1,"288961","611",18,0,1,1,0,NA,990
6,1,1,"321061","621",18,0,1,10,1,NA,720
6,1,1,"32161","611",19,0,1,0,0,NA,770
6,1,1,"64261","621",19,30,0,NA,NA,1,0
6,1,1,"96361","621",19,50,1,20,0,NA,1500
6,1,1,"128461","611",19,20,-1,NA,NA,NA,1070
6,1,1,"160561","621",19,0,-1,NA,NA,NA,500
6,1,1,"192661","621",19,20,0,NA,NA,0,800
6,1,1,"224761","611",19,25,0,NA,NA,0,1150
6,1,1,"256861","611",19,0,0,NA,NA,0,770
6,1,1,"288961","611",19,0,1,25,0,NA,1020
6,1,1,"321061","621",19,0,1,30,1,NA,500
6,1,1,"32161","611",20,0,1,25,1,NA,770
6,1,1,"64261","621",20,35,1,20,1,NA,1000
6,1,1,"96361","621",20,50,1,0,0,NA,1220
6,1,1,"128461","611",20,20,0,NA,NA,1,0
6,1,1,"160561","621",20,0,-1,NA,NA,NA,470
6,1,1,"192661","621",20,20,0,NA,NA,1,0
6,1,1,"224761","611",20,25,0,NA,NA,1,0
6,1,1,"256861","611",20,0,1,20,1,NA,770
6,1,1,"288961","611",20,0,-1,NA,NA,NA,770
6,1,1,"321061","621",20,0,0,NA,NA,0,470
6,1,2,"32162","622",1,50,NA,NA,NA,NA,870
6,1,2,"64262","622",1,45,NA,NA,NA,NA,800
6,1,2,"96362","612",1,15,NA,NA,NA,NA,220
6,1,2,"128462","612",1,50,NA,NA,NA,NA,750
6,1,2,"160562","622",1,50,NA,NA,NA,NA,870
6,1,2,"192662","622",1,30,NA,NA,NA,NA,570
6,1,2,"224762","612",1,45,NA,NA,NA,NA,670
6,1,2,"256862","622",1,0,NA,NA,NA,NA,120
6,1,2,"288962","612",1,50,NA,NA,NA,NA,750
6,1,2,"321062","612",1,40,NA,NA,NA,NA,600
6,1,2,"32162","622",2,50,NA,NA,NA,NA,700
6,1,2,"64262","622",2,50,NA,NA,NA,NA,700
6,1,2,"96362","612",2,25,NA,NA,NA,NA,440
6,1,2,"128462","612",2,50,NA,NA,NA,NA,810
6,1,2,"160562","622",2,45,NA,NA,NA,NA,620
6,1,2,"192662","622",2,40,NA,NA,NA,NA,550
6,1,2,"224762","612",2,39,NA,NA,NA,NA,650
6,1,2,"256862","622",2,25,NA,NA,NA,NA,320
6,1,2,"288962","612",2,50,NA,NA,NA,NA,810
6,1,2,"321062","612",2,23,NA,NA,NA,NA,410
6,1,2,"32162","622",3,30,NA,NA,NA,NA,600
6,1,2,"64262","622",3,50,NA,NA,NA,NA,900
6,1,2,"96362","612",3,35,NA,NA,NA,NA,550
6,1,2,"128462","612",3,50,NA,NA,NA,NA,780
6,1,2,"160562","622",3,50,NA,NA,NA,NA,900
6,1,2,"192662","622",3,40,NA,NA,NA,NA,750
6,1,2,"224762","612",3,50,NA,NA,NA,NA,780
6,1,2,"256862","622",3,0,NA,NA,NA,NA,150
6,1,2,"288962","612",3,40,NA,NA,NA,NA,630
6,1,2,"321062","612",3,19,NA,NA,NA,NA,310
6,1,2,"32162","622",4,50,NA,NA,NA,NA,650
6,1,2,"64262","622",4,50,NA,NA,NA,NA,650
6,1,2,"96362","612",4,50,NA,NA,NA,NA,700
6,1,2,"128462","612",4,25,NA,NA,NA,NA,320
6,1,2,"160562","622",4,50,NA,NA,NA,NA,650
6,1,2,"192662","622",4,40,NA,NA,NA,NA,500
6,1,2,"224762","612",4,45,NA,NA,NA,NA,620
6,1,2,"256862","622",4,30,NA,NA,NA,NA,350
6,1,2,"288962","612",4,50,NA,NA,NA,NA,700
6,1,2,"321062","612",4,40,NA,NA,NA,NA,550
6,1,2,"32162","622",5,50,NA,NA,NA,NA,670
6,1,2,"64262","622",5,50,NA,NA,NA,NA,670
6,1,2,"96362","612",5,36,NA,NA,NA,NA,490
6,1,2,"128462","612",5,45,NA,NA,NA,NA,620
6,1,2,"160562","622",5,50,NA,NA,NA,NA,670
6,1,2,"192662","622",5,45,NA,NA,NA,NA,600
6,1,2,"224762","612",5,49,NA,NA,NA,NA,680
6,1,2,"256862","622",5,20,NA,NA,NA,NA,220
6,1,2,"288962","612",5,40,NA,NA,NA,NA,550
6,1,2,"321062","612",5,40,NA,NA,NA,NA,550
6,1,2,"32162","622",6,30,NA,NA,NA,NA,570
6,1,2,"64262","622",6,50,NA,NA,NA,NA,870
6,1,2,"96362","612",6,45,NA,NA,NA,NA,740
6,1,2,"128462","612",6,0,NA,NA,NA,NA,70
6,1,2,"160562","622",6,50,NA,NA,NA,NA,870
6,1,2,"192662","622",6,45,NA,NA,NA,NA,800
6,1,2,"224762","612",6,49,NA,NA,NA,NA,800
6,1,2,"256862","622",6,0,NA,NA,NA,NA,120
6,1,2,"288962","612",6,50,NA,NA,NA,NA,820
6,1,2,"321062","612",6,42,NA,NA,NA,NA,700
6,1,2,"32162","622",7,50,NA,NA,NA,NA,550
6,1,2,"64262","622",7,50,NA,NA,NA,NA,550
6,1,2,"96362","612",7,43,NA,NA,NA,NA,500
6,1,2,"128462","612",7,50,NA,NA,NA,NA,610
6,1,2,"160562","622",7,50,NA,NA,NA,NA,550
6,1,2,"192662","622",7,50,NA,NA,NA,NA,550
6,1,2,"224762","612",7,39,NA,NA,NA,NA,440
6,1,2,"256862","622",7,40,NA,NA,NA,NA,400
6,1,2,"288962","612",7,50,NA,NA,NA,NA,610
6,1,2,"321062","612",7,46,NA,NA,NA,NA,550
6,1,2,"32162","622",8,50,NA,NA,NA,NA,650
6,1,2,"64262","622",8,50,NA,NA,NA,NA,650
6,1,2,"96362","612",8,45,NA,NA,NA,NA,620
6,1,2,"128462","612",8,50,NA,NA,NA,NA,700
6,1,2,"160562","622",8,50,NA,NA,NA,NA,650
6,1,2,"192662","622",8,50,NA,NA,NA,NA,650
6,1,2,"224762","612",8,50,NA,NA,NA,NA,700
6,1,2,"256862","622",8,20,NA,NA,NA,NA,200
6,1,2,"288962","612",8,30,NA,NA,NA,NA,400
6,1,2,"321062","612",8,35,NA,NA,NA,NA,470
6,1,2,"32162","622",9,50,NA,NA,NA,NA,750
6,1,2,"64262","622",9,50,NA,NA,NA,NA,750
6,1,2,"96362","612",9,50,NA,NA,NA,NA,530
6,1,2,"128462","612",9,50,NA,NA,NA,NA,530
6,1,2,"160562","622",9,50,NA,NA,NA,NA,750
6,1,2,"192662","622",9,50,NA,NA,NA,NA,750
6,1,2,"224762","612",9,48,NA,NA,NA,NA,500
6,1,2,"256862","622",9,0,NA,NA,NA,NA,0
6,1,2,"288962","612",9,50,NA,NA,NA,NA,530
6,1,2,"321062","612",9,45,NA,NA,NA,NA,460
6,1,2,"32162","622",10,50,NA,NA,NA,NA,550
6,1,2,"64262","622",10,50,NA,NA,NA,NA,550
6,1,2,"96362","612",10,45,NA,NA,NA,NA,840
6,1,2,"128462","612",10,50,NA,NA,NA,NA,920
6,1,2,"160562","622",10,50,NA,NA,NA,NA,550
6,1,2,"192662","622",10,50,NA,NA,NA,NA,550
6,1,2,"224762","612",10,0,NA,NA,NA,NA,170
6,1,2,"256862","622",10,40,NA,NA,NA,NA,400
