union,performance,framing,id,round,overextraction,observer,overext_observed,report,punished,round_profit,group_id
4,2,2,2247422,4,2,NA,NA,NA,NA,920,422
4,2,2,2568412,4,50,NA,NA,NA,NA,1400,412
4,2,2,2889422,4,0,NA,NA,NA,NA,890,422
4,2,2,3210412,4,0,NA,NA,NA,NA,650,412
4,2,2,321422,5,0,NA,NA,NA,NA,740,422
4,2,2,642412,5,0,NA,NA,NA,NA,720,412
4,2,2,963412,5,0,NA,NA,NA,NA,720,412
4,2,2,1284422,5,50,NA,NA,NA,NA,1490,422
4,2,2,1605422,5,0,NA,NA,NA,NA,740,422
4,2,2,1926412,5,5,NA,NA,NA,NA,800,412
4,2,2,2247422,5,2,NA,NA,NA,NA,770,422
4,2,2,2568412,5,50,NA,NA,NA,NA,1470,412
4,2,2,2889422,5,0,NA,NA,NA,NA,740,422
4,2,2,3210412,5,0,NA,NA,NA,NA,720,412
4,2,2,321422,6,1,NA,NA,NA,NA,780,422
4,2,2,642412,6,0,NA,NA,NA,NA,460,412
4,2,2,963412,6,5,NA,NA,NA,NA,530,412
4,2,2,1284422,6,45,NA,NA,NA,NA,1440,422
4,2,2,1605422,6,0,NA,NA,NA,NA,770,422
4,2,2,1926412,6,48,NA,NA,NA,NA,1180,412
4,2,2,2247422,6,0,NA,NA,NA,NA,770,422
4,2,2,2568412,6,50,NA,NA,NA,NA,1210,412
4,2,2,2889422,6,0,NA,NA,NA,NA,770,422
4,2,2,3210412,6,5,NA,NA,NA,NA,530,412
4,2,2,321422,7,0,NA,NA,NA,NA,600,422
4,2,2,642412,7,40,NA,NA,NA,NA,650,412
4,2,2,963412,7,0,NA,NA,NA,NA,50,412
4,2,2,1284422,7,10,NA,NA,NA,NA,750,422
4,2,2,1605422,7,30,NA,NA,NA,NA,1050,422
4,2,2,1926412,7,49,NA,NA,NA,NA,790,412
4,2,2,2247422,7,0,NA,NA,NA,NA,600,422
4,2,2,2568412,7,50,NA,NA,NA,NA,800,412
4,2,2,2889422,7,40,NA,NA,NA,NA,1200,422
4,2,2,3210412,7,50,NA,NA,NA,NA,800,412
4,2,2,321422,8,1,NA,NA,NA,NA,760,422
4,2,2,642412,8,50,NA,NA,NA,NA,1250,412
4,2,2,963412,8,0,NA,NA,NA,NA,500,412
4,2,2,1284422,8,50,NA,NA,NA,NA,1490,422
4,2,2,1605422,8,0,NA,NA,NA,NA,740,422
4,2,2,1926412,8,0,NA,NA,NA,NA,500,412
4,2,2,2247422,8,0,NA,NA,NA,NA,740,422
4,2,2,2568412,8,0,NA,NA,NA,NA,500,412
4,2,2,2889422,8,0,NA,NA,NA,NA,740,422
4,2,2,3210412,8,50,NA,NA,NA,NA,1250,412
4,2,2,321422,9,0,NA,NA,NA,NA,770,422
4,2,2,642412,9,0,NA,NA,NA,NA,500,412
4,2,2,963412,9,0,NA,NA,NA,NA,500,412
4,2,2,1284422,9,0,NA,NA,NA,NA,770,422
4,2,2,1605422,9,45,NA,NA,NA,NA,1450,422
4,2,2,1926412,9,0,NA,NA,NA,NA,500,412
4,2,2,2247422,9,0,NA,NA,NA,NA,770,422
4,2,2,2568412,9,50,NA,NA,NA,NA,1250,412
4,2,2,2889422,9,0,NA,NA,NA,NA,770,422
4,2,2,3210412,9,50,NA,NA,NA,NA,1250,412
4,2,2,321422,10,0,NA,NA,NA,NA,470,422
4,2,2,642412,10,25,NA,NA,NA,NA,630,412
4,2,2,963412,10,0,NA,NA,NA,NA,250,412
4,2,2,1284422,10,45,NA,NA,NA,NA,1150,422
4,2,2,1605422,10,10,NA,NA,NA,NA,620,422
4,2,2,1926412,10,24,NA,NA,NA,NA,610,412
4,2,2,2247422,10,50,NA,NA,NA,NA,1220,422
4,2,2,2568412,10,50,NA,NA,NA,NA,1000,412
4,2,2,2889422,10,0,NA,NA,NA,NA,470,422
4,2,2,3210412,10,50,NA,NA,NA,NA,1000,412
4,2,2,321422,11,0,0,NA,NA,0,450,422
4,2,2,642412,11,0,-1,NA,NA,NA,500,412
4,2,2,963412,11,0,1,0,0,NA,500,412
4,2,2,1284422,11,50,-1,NA,NA,NA,1200,422
4,2,2,1605422,11,50,0,NA,NA,0,1200,422
4,2,2,1926412,11,0,0,NA,NA,0,500,412
4,2,2,2247422,11,10,1,50,0,NA,850,422
4,2,2,2568412,11,50,0,NA,NA,0,1250,412
4,2,2,2889422,11,0,1,0,0,NA,450,422
4,2,2,3210412,11,50,1,50,0,NA,1500,412
4,2,2,321422,12,0,1,0,0,NA,900,422
4,2,2,642412,12,0,1,50,0,NA,670,412
4,2,2,963412,12,0,-1,NA,NA,NA,420,412
4,2,2,1284422,12,0,0,NA,NA,0,900,422
4,2,2,1605422,12,10,-1,NA,NA,NA,1050,422
4,2,2,1926412,12,15,0,NA,NA,0,650,412
4,2,2,2247422,12,10,1,0,0,NA,1050,422
4,2,2,2568412,12,50,1,15,0,NA,1420,412
4,2,2,2889422,12,0,0,NA,NA,0,900,422
4,2,2,3210412,12,50,0,NA,NA,0,1170,412
4,2,2,321422,13,0,0,NA,NA,0,500,422
4,2,2,642412,13,0,1,50,1,NA,500,412
4,2,2,963412,13,0,0,NA,NA,0,500,412
4,2,2,1284422,13,50,-1,NA,NA,NA,1250,422
4,2,2,1605422,13,50,1,0,0,NA,1250,422
4,2,2,1926412,13,0,-1,NA,NA,NA,500,412
4,2,2,2247422,13,0,1,0,0,NA,500,422
4,2,2,2568412,13,50,1,0,0,NA,1250,412
4,2,2,2889422,13,0,0,NA,NA,0,500,422
4,2,2,3210412,13,50,0,NA,NA,1,0,412
4,2,2,321422,14,0,-1,NA,NA,NA,670,422
4,2,2,642412,14,0,1,50,0,NA,670,412
4,2,2,963412,14,0,1,25,0,NA,670,412
4,2,2,1284422,14,45,0,NA,NA,0,1350,422
4,2,2,1605422,14,20,1,45,0,NA,1220,422
4,2,2,1926412,14,25,0,NA,NA,0,800,412
4,2,2,2247422,14,0,1,0,0,NA,670,422
4,2,2,2568412,14,50,0,NA,NA,0,1170,412
4,2,2,2889422,14,0,0,NA,NA,0,670,422
4,2,2,3210412,14,40,-1,NA,NA,NA,1020,412
4,2,2,321422,15,0,0,NA,NA,0,720,422
4,2,2,642412,15,0,0,NA,NA,0,380,412
4,2,2,963412,15,0,1,0,0,NA,380,412
4,2,2,1284422,15,0,0,NA,NA,0,720,422
4,2,2,1605422,15,45,1,0,0,NA,1400,422
4,2,2,1926412,15,23,-1,NA,NA,NA,730,412
4,2,2,2247422,15,10,1,0,0,NA,870,422
4,2,2,2568412,15,50,0,NA,NA,0,1130,412
4,2,2,2889422,15,0,-1,NA,NA,NA,720,422
4,2,2,3210412,15,50,1,50,0,NA,1380,412
4,2,2,321422,16,0,0,NA,NA,0,600,422
4,2,2,642412,16,0,1,0,0,NA,360,412
4,2,2,963412,16,0,0,NA,NA,0,360,412
4,2,2,1284422,16,50,-1,NA,NA,NA,1350,422
4,2,2,1605422,16,30,1,0,0,NA,1050,422
4,2,2,1926412,16,37,-1,NA,NA,NA,920,412
4,2,2,2247422,16,0,1,0,0,NA,600,422
4,2,2,2568412,16,50,0,NA,NA,0,1110,412
4,2,2,2889422,16,0,0,NA,NA,0,600,422
4,2,2,3210412,16,40,1,50,0,NA,1210,412
4,2,2,321422,17,0,1,50,0,NA,1000,422
4,2,2,642412,17,0,-1,NA,NA,NA,360,412
4,2,2,963412,17,0,0,NA,NA,0,360,412
4,2,2,1284422,17,0,1,0,0,NA,750,422
4,2,2,1605422,17,50,0,NA,NA,0,1500,422
4,2,2,1926412,17,27,1,50,0,NA,1020,412
4,2,2,2247422,17,0,0,NA,NA,0,750,422
4,2,2,2568412,17,50,1,0,0,NA,1110,412
4,2,2,2889422,17,0,-1,NA,NA,NA,750,422
4,2,2,3210412,17,50,0,NA,NA,0,1110,412
4,2,2,321422,18,0,1,45,0,NA,770,422
4,2,2,642412,18,50,1,0,0,NA,800,412
4,2,2,963412,18,0,0,NA,NA,0,50,412
4,2,2,1284422,18,50,-1,NA,NA,NA,1270,422
4,2,2,1605422,18,45,0,NA,NA,0,1200,422
4,2,2,1926412,18,39,0,NA,NA,0,640,412
4,2,2,2247422,18,0,0,NA,NA,0,520,422
4,2,2,2568412,18,50,1,39,0,NA,1050,412
4,2,2,2889422,18,0,1,0,0,NA,520,422
4,2,2,3210412,18,50,-1,NA,NA,NA,800,412
4,2,2,321422,19,0,0,NA,NA,0,770,422
4,2,2,642412,19,50,0,NA,NA,0,830,412
4,2,2,963412,19,0,0,NA,NA,0,80,412
4,2,2,1284422,19,0,-1,NA,NA,NA,770,422
4,2,2,1605422,19,45,1,0,0,NA,1450,422
4,2,2,1926412,19,33,-1,NA,NA,NA,580,412
4,2,2,2247422,19,0,0,NA,NA,0,770,422
4,2,2,2568412,19,50,1,0,0,NA,830,412
4,2,2,2889422,19,0,1,0,0,NA,770,422
4,2,2,3210412,19,50,1,50,0,NA,1080,412
4,2,2,321422,20,0,0,NA,NA,0,500,422
4,2,2,642412,20,50,0,NA,NA,0,750,412
4,2,2,963412,20,0,1,50,0,NA,250,412
4,2,2,1284422,20,50,0,NA,NA,0,1250,422
4,2,2,1605422,20,50,1,0,0,NA,1250,422
4,2,2,1926412,20,49,0,NA,NA,0,740,412
4,2,2,2247422,20,0,-1,NA,NA,NA,500,422
4,2,2,2568412,20,50,-1,NA,NA,NA,750,412
4,2,2,2889422,20,0,1,50,0,NA,750,422
4,2,2,3210412,20,50,1,49,0,NA,1000,412
6,1,1,321611,1,0,NA,NA,NA,NA,670,611
6,1,1,642621,1,35,NA,NA,NA,NA,970,621
6,1,1,963621,1,50,NA,NA,NA,NA,1200,621
6,1,1,1284611,1,15,NA,NA,NA,NA,900,611
6,1,1,1605621,1,0,NA,NA,NA,NA,450,621
6,1,1,1926621,1,5,NA,NA,NA,NA,520,621
6,1,1,2247611,1,45,NA,NA,NA,NA,1350,611
6,1,1,2568611,1,0,NA,NA,NA,NA,670,611
6,1,1,2889611,1,5,NA,NA,NA,NA,750,611
6,1,1,3210621,1,20,NA,NA,NA,NA,750,621
6,1,1,321611,2,47,NA,NA,NA,NA,990,611
6,1,1,642621,2,15,NA,NA,NA,NA,770,621
6,1,1,963621,2,50,NA,NA,NA,NA,1300,621
6,1,1,1284611,2,20,NA,NA,NA,NA,590,611
6,1,1,1605621,2,0,NA,NA,NA,NA,550,621
6,1,1,1926621,2,20,NA,NA,NA,NA,850,621
6,1,1,2247611,2,25,NA,NA,NA,NA,660,611
6,1,1,2568611,2,50,NA,NA,NA,NA,1040,611
6,1,1,2889611,2,0,NA,NA,NA,NA,290,611
6,1,1,3210621,2,5,NA,NA,NA,NA,620,621
6,1,1,321611,3,22,NA,NA,NA,NA,660,611
6,1,1,642621,3,0,NA,NA,NA,NA,450,621
6,1,1,963621,3,50,NA,NA,NA,NA,1200,621
6,1,1,1284611,3,16,NA,NA,NA,NA,570,611
6,1,1,1605621,3,0,NA,NA,NA,NA,450,621
6,1,1,1926621,3,20,NA,NA,NA,NA,750,621
6,1,1,2247611,3,45,NA,NA,NA,NA,1010,611
6,1,1,2568611,3,0,NA,NA,NA,NA,330,611
6,1,1,2889611,3,50,NA,NA,NA,NA,1080,611
6,1,1,3210621,3,40,NA,NA,NA,NA,1050,621
6,1,1,321611,4,45,NA,NA,NA,NA,1190,611
6,1,1,642621,4,10,NA,NA,NA,NA,750,621
6,1,1,963621,4,0,NA,NA,NA,NA,600,621
6,1,1,1284611,4,17,NA,NA,NA,NA,770,611
6,1,1,1605621,4,0,NA,NA,NA,NA,600,621
6,1,1,1926621,4,30,NA,NA,NA,NA,1050,621
6,1,1,2247611,4,35,NA,NA,NA,NA,1040,611
6,1,1,2568611,4,0,NA,NA,NA,NA,510,611
6,1,1,2889611,4,0,NA,NA,NA,NA,510,611
6,1,1,3210621,4,40,NA,NA,NA,NA,1200,621
6,1,1,321611,5,50,NA,NA,NA,NA,1270,611
6,1,1,642621,5,23,NA,NA,NA,NA,580,621
6,1,1,963621,5,50,NA,NA,NA,NA,980,621
6,1,1,1284611,5,16,NA,NA,NA,NA,760,611
6,1,1,1605621,5,20,NA,NA,NA,NA,530,621
6,1,1,1926621,5,20,NA,NA,NA,NA,530,621
6,1,1,2247611,5,30,NA,NA,NA,NA,970,611
6,1,1,2568611,5,0,NA,NA,NA,NA,520,611
6,1,1,2889611,5,0,NA,NA,NA,NA,520,611
6,1,1,3210621,5,40,NA,NA,NA,NA,830,621
6,1,1,321611,6,22,NA,NA,NA,NA,880,611
6,1,1,642621,6,50,NA,NA,NA,NA,1050,621
6,1,1,963621,6,50,NA,NA,NA,NA,1050,621
6,1,1,1284611,6,16,NA,NA,NA,NA,790,611
6,1,1,1605621,6,20,NA,NA,NA,NA,600,621
6,1,1,1926621,6,20,NA,NA,NA,NA,600,621
6,1,1,2247611,6,40,NA,NA,NA,NA,1150,611
6,1,1,2568611,6,0,NA,NA,NA,NA,550,611
6,1,1,2889611,6,12,NA,NA,NA,NA,730,611
6,1,1,3210621,6,0,NA,NA,NA,NA,300,621
6,1,1,321611,7,41,NA,NA,NA,NA,1090,611
6,1,1,642621,7,50,NA,NA,NA,NA,950,621
6,1,1,963621,7,50,NA,NA,NA,NA,950,621
6,1,1,1284611,7,18,NA,NA,NA,NA,750,611
6,1,1,1605621,7,0,NA,NA,NA,NA,200,621
6,1,1,1926621,7,20,NA,NA,NA,NA,500,621
6,1,1,2247611,7,35,NA,NA,NA,NA,1000,611
6,1,1,2568611,7,0,NA,NA,NA,NA,480,611
6,1,1,2889611,7,10,NA,NA,NA,NA,630,611
6,1,1,3210621,7,40,NA,NA,NA,NA,800,621
6,1,1,321611,8,7,NA,NA,NA,NA,640,611
6,1,1,642621,8,50,NA,NA,NA,NA,900,621
6,1,1,963621,8,50,NA,NA,NA,NA,900,621
6,1,1,1284611,8,20,NA,NA,NA,NA,840,611
6,1,1,1605621,8,50,NA,NA,NA,NA,900,621
6,1,1,1926621,8,20,NA,NA,NA,NA,450,621
6,1,1,2247611,8,35,NA,NA,NA,NA,1060,611
6,1,1,2568611,8,0,NA,NA,NA,NA,540,611
6,1,1,2889611,8,30,NA,NA,NA,NA,990,611
6,1,1,3210621,8,0,NA,NA,NA,NA,150,621
6,1,1,321611,9,36,NA,NA,NA,NA,680,611
6,1,1,642621,9,50,NA,NA,NA,NA,570,621
6,1,1,963621,9,50,NA,NA,NA,NA,570,621
6,1,1,1284611,9,50,NA,NA,NA,NA,890,611
6,1,1,1605621,9,50,NA,NA,NA,NA,570,621
6,1,1,1926621,9,45,NA,NA,NA,NA,500,621
6,1,1,2247611,9,35,NA,NA,NA,NA,670,611
6,1,1,2568611,9,0,NA,NA,NA,NA,140,611
6,1,1,2889611,9,50,NA,NA,NA,NA,890,611
6,1,1,3210621,9,40,NA,NA,NA,NA,420,621
6,1,1,321611,10,17,NA,NA,NA,NA,420,611
6,1,1,642621,10,50,NA,NA,NA,NA,850,621
6,1,1,963621,10,40,NA,NA,NA,NA,700,621
6,1,1,1284611,10,50,NA,NA,NA,NA,910,611
6,1,1,1605621,10,0,NA,NA,NA,NA,100,621
6,1,1,1926621,10,50,NA,NA,NA,NA,850,621
6,1,1,2247611,10,50,NA,NA,NA,NA,910,611
6,1,1,2568611,10,0,NA,NA,NA,NA,160,611
6,1,1,2889611,10,50,NA,NA,NA,NA,910,611
6,1,1,3210621,10,40,NA,NA,NA,NA,700,621
6,1,1,321611,11,35,0,NA,NA,1,0,611
6,1,1,642621,11,35,-1,NA,NA,NA,1000,621
6,1,1,963621,11,50,1,0,0,NA,1220,621
6,1,1,1284611,11,20,1,35,1,NA,750,611
6,1,1,1605621,11,0,1,20,0,NA,720,621
6,1,1,1926621,11,20,0,NA,NA,0,770,621
6,1,1,2247611,11,25,1,30,0,NA,1070,611
6,1,1,2568611,11,0,-1,NA,NA,NA,450,611
6,1,1,2889611,11,30,0,NA,NA,0,900,611
6,1,1,3210621,11,0,0,NA,NA,0,470,621
6,1,1,321611,12,11,1,35,1,NA,710,611
6,1,1,642621,12,23,1,0,0,NA,880,621
6,1,1,963621,12,50,0,NA,NA,1,0,621
6,1,1,1284611,12,25,-1,NA,NA,NA,920,611
6,1,1,1605621,12,0,0,NA,NA,0,530,621
6,1,1,1926621,12,20,-1,NA,NA,NA,830,621
6,1,1,2247611,12,35,0,NA,NA,1,0,611
6,1,1,2568611,12,0,0,NA,NA,0,540,611
6,1,1,2889611,12,20,1,0,0,NA,840,611
6,1,1,3210621,12,0,1,50,1,NA,530,621
6,1,1,321611,13,0,1,0,0,NA,620,611
6,1,1,642621,13,45,1,20,1,NA,1150,621
6,1,1,963621,13,40,-1,NA,NA,NA,1070,621
6,1,1,1284611,13,26,0,NA,NA,0,1010,611
6,1,1,1605621,13,0,0,NA,NA,0,470,621
6,1,1,1926621,13,20,0,NA,NA,1,0,621
6,1,1,2247611,13,25,-1,NA,NA,NA,990,611
6,1,1,2568611,13,0,0,NA,NA,0,620,611
6,1,1,2889611,13,25,1,26,0,NA,1240,611
6,1,1,3210621,13,0,1,0,0,NA,470,621
6,1,1,321611,14,12,0,NA,NA,1,0,611
6,1,1,642621,14,40,1,0,0,NA,1100,621
6,1,1,963621,14,40,0,NA,NA,1,0,621
6,1,1,1284611,14,42,0,NA,NA,1,0,611
6,1,1,1605621,14,0,1,40,1,NA,500,621
6,1,1,1926621,14,20,-1,NA,NA,NA,800,621
6,1,1,2247611,14,25,1,42,1,NA,980,611
6,1,1,2568611,14,0,1,12,1,NA,600,611
6,1,1,2889611,14,0,-1,NA,NA,NA,600,611
6,1,1,3210621,14,0,0,NA,NA,0,500,621
6,1,1,321611,15,48,0,NA,NA,1,0,611
6,1,1,642621,15,35,-1,NA,NA,NA,1000,621
6,1,1,963621,15,50,0,NA,NA,1,0,621
6,1,1,1284611,15,20,1,25,1,NA,710,611
6,1,1,1605621,15,0,0,NA,NA,0,470,621
6,1,1,1926621,15,20,1,50,1,NA,770,621
6,1,1,2247611,15,25,1,48,1,NA,780,611
6,1,1,2568611,15,0,-1,NA,NA,NA,410,611
6,1,1,2889611,15,25,0,NA,NA,1,0,611
6,1,1,3210621,15,0,1,0,0,NA,470,621
6,1,1,321611,16,0,1,25,0,NA,1000,611
6,1,1,642621,16,33,-1,NA,NA,NA,980,621
6,1,1,963621,16,50,0,NA,NA,1,0,621
6,1,1,1284611,16,25,0,NA,NA,0,1120,611
6,1,1,1605621,16,0,1,20,1,NA,480,621
6,1,1,1926621,16,20,0,NA,NA,1,0,621
6,1,1,2247611,16,25,-1,NA,NA,NA,1120,611
6,1,1,2568611,16,0,0,NA,NA,0,750,611
6,1,1,2889611,16,0,1,0,0,NA,750,611
6,1,1,3210621,16,0,1,50,1,NA,480,621
6,1,1,321611,17,5,-1,NA,NA,NA,820,611
6,1,1,642621,17,35,0,NA,NA,1,0,621
6,1,1,963621,17,20,-1,NA,NA,NA,920,621
6,1,1,1284611,17,20,1,25,1,NA,1050,611
6,1,1,1605621,17,0,0,NA,NA,0,620,621
6,1,1,1926621,17,20,1,35,1,NA,920,621
6,1,1,2247611,17,25,0,NA,NA,1,0,611
6,1,1,2568611,17,0,0,NA,NA,0,750,611
6,1,1,2889611,17,0,1,0,0,NA,750,611
6,1,1,3210621,17,0,1,0,0,NA,620,621
6,1,1,321611,18,1,0,NA,NA,0,760,611
6,1,1,642621,18,25,-1,NA,NA,NA,1100,621
6,1,1,963621,18,10,0,NA,NA,1,0,621
6,1,1,1284611,18,25,-1,NA,NA,NA,1120,611
6,1,1,1605621,18,0,0,NA,NA,0,720,621
6,1,1,1926621,18,20,1,0,0,NA,1020,621
6,1,1,2247611,18,25,1,0,0,NA,1120,611
6,1,1,2568611,18,0,0,NA,NA,0,740,611
6,1,1,2889611,18,0,1,1,0,NA,990,611
6,1,1,3210621,18,0,1,10,1,NA,720,621
6,1,1,321611,19,0,1,0,0,NA,770,611
6,1,1,642621,19,30,0,NA,NA,1,0,621
6,1,1,963621,19,50,1,20,0,NA,1500,621
6,1,1,1284611,19,20,-1,NA,NA,NA,1070,611
6,1,1,1605621,19,0,-1,NA,NA,NA,500,621
6,1,1,1926621,19,20,0,NA,NA,0,800,621
6,1,1,2247611,19,25,0,NA,NA,0,1150,611
6,1,1,2568611,19,0,0,NA,NA,0,770,611
6,1,1,2889611,19,0,1,25,0,NA,1020,611
6,1,1,3210621,19,0,1,30,1,NA,500,621
6,1,1,321611,20,0,1,25,1,NA,770,611
6,1,1,642621,20,35,1,20,1,NA,1000,621
6,1,1,963621,20,50,1,0,0,NA,1220,621
6,1,1,1284611,20,20,0,NA,NA,1,0,611
6,1,1,1605621,20,0,-1,NA,NA,NA,470,621
6,1,1,1926621,20,20,0,NA,NA,1,0,621
6,1,1,2247611,20,25,0,NA,NA,1,0,611
6,1,1,2568611,20,0,1,20,1,NA,770,611
6,1,1,2889611,20,0,-1,NA,NA,NA,770,611
6,1,1,3210621,20,0,0,NA,NA,0,470,621
6,1,2,321622,1,50,NA,NA,NA,NA,870,622
6,1,2,642622,1,45,NA,NA,NA,NA,800,622
6,1,2,963612,1,15,NA,NA,NA,NA,220,612
6,1,2,1284612,1,50,NA,NA,NA,NA,750,612
6,1,2,1605622,1,50,NA,NA,NA,NA,870,622
6,1,2,1926622,1,30,NA,NA,NA,NA,570,622
6,1,2,2247612,1,45,NA,NA,NA,NA,670,612
6,1,2,2568622,1,0,NA,NA,NA,NA,120,622
6,1,2,2889612,1,50,NA,NA,NA,NA,750,612
6,1,2,3210612,1,40,NA,NA,NA,NA,600,612
6,1,2,321622,2,50,NA,NA,NA,NA,700,622
6,1,2,642622,2,50,NA,NA,NA,NA,700,622
6,1,2,963612,2,25,NA,NA,NA,NA,440,612
6,1,2,1284612,2,50,NA,NA,NA,NA,810,612
6,1,2,1605622,2,45,NA,NA,NA,NA,620,622
6,1,2,1926622,2,40,NA,NA,NA,NA,550,622
6,1,2,2247612,2,39,NA,NA,NA,NA,650,612
6,1,2,2568622,2,25,NA,NA,NA,NA,320,622
6,1,2,2889612,2,50,NA,NA,NA,NA,810,612
6,1,2,3210612,2,23,NA,NA,NA,NA,410,612
6,1,2,321622,3,30,NA,NA,NA,NA,600,622
6,1,2,642622,3,50,NA,NA,NA,NA,900,622
6,1,2,963612,3,35,NA,NA,NA,NA,550,612
6,1,2,1284612,3,50,NA,NA,NA,NA,780,612
6,1,2,1605622,3,50,NA,NA,NA,NA,900,622
6,1,2,1926622,3,40,NA,NA,NA,NA,750,622
6,1,2,2247612,3,50,NA,NA,NA,NA,780,612
6,1,2,2568622,3,0,NA,NA,NA,NA,150,622
6,1,2,2889612,3,40,NA,NA,NA,NA,630,612
6,1,2,3210612,3,19,NA,NA,NA,NA,310,612
6,1,2,321622,4,50,NA,NA,NA,NA,650,622
6,1,2,642622,4,50,NA,NA,NA,NA,650,622
6,1,2,963612,4,50,NA,NA,NA,NA,700,612
6,1,2,1284612,4,25,NA,NA,NA,NA,320,612
6,1,2,1605622,4,50,NA,NA,NA,NA,650,622
6,1,2,1926622,4,40,NA,NA,NA,NA,500,622
6,1,2,2247612,4,45,NA,NA,NA,NA,620,612
6,1,2,2568622,4,30,NA,NA,NA,NA,350,622
6,1,2,2889612,4,50,NA,NA,NA,NA,700,612
6,1,2,3210612,4,40,NA,NA,NA,NA,550,612
6,1,2,321622,5,50,NA,NA,NA,NA,670,622
6,1,2,642622,5,50,NA,NA,NA,NA,670,622
6,1,2,963612,5,36,NA,NA,NA,NA,490,612
6,1,2,1284612,5,45,NA,NA,NA,NA,620,612
6,1,2,1605622,5,50,NA,NA,NA,NA,670,622
6,1,2,1926622,5,45,NA,NA,NA,NA,600,622
6,1,2,2247612,5,49,NA,NA,NA,NA,680,612
6,1,2,2568622,5,20,NA,NA,NA,NA,220,622
6,1,2,2889612,5,40,NA,NA,NA,NA,550,612
6,1,2,3210612,5,40,NA,NA,NA,NA,550,612
6,1,2,321622,6,30,NA,NA,NA,NA,570,622
6,1,2,642622,6,50,NA,NA,NA,NA,870,622
6,1,2,963612,6,45,NA,NA,NA,NA,740,612
6,1,2,1284612,6,0,NA,NA,NA,NA,70,612
6,1,2,1605622,6,50,NA,NA,NA,NA,870,622
6,1,2,1926622,6,45,NA,NA,NA,NA,800,622
6,1,2,2247612,6,49,NA,NA,NA,NA,800,612
6,1,2,2568622,6,0,NA,NA,NA,NA,120,622
6,1,2,2889612,6,50,NA,NA,NA,NA,820,612
6,1,2,3210612,6,42,NA,NA,NA,NA,700,612
6,1,2,321622,7,50,NA,NA,NA,NA,550,622
6,1,2,642622,7,50,NA,NA,NA,NA,550,622
6,1,2,963612,7,43,NA,NA,NA,NA,500,612
6,1,2,1284612,7,50,NA,NA,NA,NA,610,612
6,1,2,1605622,7,50,NA,NA,NA,NA,550,622
6,1,2,1926622,7,50,NA,NA,NA,NA,550,622
6,1,2,2247612,7,39,NA,NA,NA,NA,440,612
6,1,2,2568622,7,40,NA,NA,NA,NA,400,622
6,1,2,2889612,7,50,NA,NA,NA,NA,610,612
6,1,2,3210612,7,46,NA,NA,NA,NA,550,612
6,1,2,321622,8,50,NA,NA,NA,NA,650,622
6,1,2,642622,8,50,NA,NA,NA,NA,650,622
6,1,2,963612,8,45,NA,NA,NA,NA,620,612
6,1,2,1284612,8,50,NA,NA,NA,NA,700,612
6,1,2,1605622,8,50,NA,NA,NA,NA,650,622
6,1,2,1926622,8,50,NA,NA,NA,NA,650,622
6,1,2,2247612,8,50,NA,NA,NA,NA,700,612
6,1,2,2568622,8,20,NA,NA,NA,NA,200,622
6,1,2,2889612,8,30,NA,NA,NA,NA,400,612
6,1,2,3210612,8,35,NA,NA,NA,NA,470,612
6,1,2,321622,9,50,NA,NA,NA,NA,750,622
6,1,2,642622,9,50,NA,NA,NA,NA,750,622
6,1,2,963612,9,50,NA,NA,NA,NA,530,612
6,1,2,1284612,9,50,NA,NA,NA,NA,530,612
6,1,2,1605622,9,50,NA,NA,NA,NA,750,622
6,1,2,1926622,9,50,NA,NA,NA,NA,750,622
6,1,2,2247612,9,48,NA,NA,NA,NA,500,612
6,1,2,2568622,9,0,NA,NA,NA,NA,0,622
6,1,2,2889612,9,50,NA,NA,NA,NA,530,612
6,1,2,3210612,9,45,NA,NA,NA,NA,460,612
6,1,2,321622,10,50,NA,NA,NA,NA,550,622
6,1,2,642622,10,50,NA,NA,NA,NA,550,622
6,1,2,963612,10,45,NA,NA,NA,NA,840,612
6,1,2,1284612,10,50,NA,NA,NA,NA,920,612
6,1,2,1605622,10,50,NA,NA,NA,NA,550,622
6,1,2,1926622,10,50,NA,NA,NA,NA,550,622
6,1,2,2247612,10,0,NA,NA,NA,NA,170,612
6,1,2,2568622,10,40,NA,NA,NA,NA,400,622
6,1,2,2889612,10,50,NA,NA,NA,NA,920,612
6,1,2,3210612,10,21,NA,NA,NA,NA,480,612
6,1,2,321622,11,50,0,NA,NA,0,810,622
6,1,2,642622,11,50,0,NA,NA,1,0,622
6,1,2,963612,11,45,1,33,0,NA,810,612
6,1,2,1284612,11,50,-1,NA,NA,NA,630,612
6,1,2,1605622,11,50,1,50,1,NA,810,622
6,1,2,1926622,11,12,1,50,0,NA,490,622
6,1,2,2247612,11,45,1,50,0,NA,810,612
6,1,2,2568622,11,25,-1,NA,NA,NA,440,622
6,1,2,2889612,11,50,0,NA,NA,0,630,612
6,1,2,3210612,11,33,0,NA,NA,0,380,612
6,1,2,321622,12,40,-1,NA,NA,NA,570,622
6,1,2,642622,12,50,1,40,0,NA,970,622
6,1,2,963612,12,45,1,45,0,NA,930,612
6,1,2,1284612,12,50,1,10,0,NA,1010,612
6,1,2,1605622,12,50,1,25,1,NA,720,622
6,1,2,1926622,12,40,0,NA,NA,0,570,622
6,1,2,2247612,12,48,-1,NA,NA,NA,730,612
