"","union","performance","framing","id","round","trial","overextraction","observer","overext_observed","report","punished","round_profit","group_id"
"752",2,1,2,"642212",16,0,8,1,5,0,NA,1300,"212"
"753",2,1,2,"963222",16,0,30,0,NA,NA,0,1100,"222"
"754",2,1,2,"1284212",16,0,0,1,1,0,NA,1180,"212"
"755",2,1,2,"1605222",16,0,0,1,30,0,NA,900,"222"
"756",2,1,2,"1926222",16,0,0,-1,NA,NA,NA,650,"222"
"757",2,1,2,"2247212",16,0,1,0,NA,NA,0,940,"212"
"758",2,1,2,"2568222",16,0,40,1,0,0,NA,1250,"222"
"759",2,1,2,"2889222",16,0,0,0,NA,NA,0,650,"222"
"760",2,1,2,"3210212",16,0,0,-1,NA,NA,NA,930,"212"
"761",2,1,2,"321212",17,0,5,1,5,0,NA,1220,"212"
"762",2,1,2,"642212",17,0,5,0,NA,NA,0,970,"212"
"763",2,1,2,"963222",17,0,25,1,40,1,NA,800,"222"
"764",2,1,2,"1284212",17,0,10,0,NA,NA,1,0,"212"
"765",2,1,2,"1605222",17,0,0,-1,NA,NA,NA,420,"222"
"766",2,1,2,"1926222",17,0,50,0,NA,NA,1,0,"222"
"767",2,1,2,"2247212",17,0,1,1,10,1,NA,910,"212"
"768",2,1,2,"2568222",17,0,40,0,NA,NA,1,0,"222"
"769",2,1,2,"2889222",17,0,0,1,50,1,NA,420,"222"
"770",2,1,2,"3210212",17,0,0,-1,NA,NA,NA,890,"212"
"771",2,1,2,"321212",18,0,5,0,NA,NA,1,0,"212"
"772",2,1,2,"642212",18,0,4,0,NA,NA,0,760,"212"
"773",2,1,2,"963222",18,0,25,0,NA,NA,0,1000,"222"
"774",2,1,2,"1284212",18,0,50,1,5,1,NA,1450,"212"
"775",2,1,2,"1605222",18,0,0,-1,NA,NA,NA,620,"222"
"776",2,1,2,"1926222",18,0,0,0,NA,NA,0,620,"222"
"777",2,1,2,"2247212",18,0,1,1,4,0,NA,960,"212"
"778",2,1,2,"2568222",18,0,50,1,0,0,NA,1370,"222"
"779",2,1,2,"2889222",18,0,0,1,25,0,NA,870,"222"
"780",2,1,2,"3210212",18,0,0,-1,NA,NA,NA,700,"212"
"781",2,1,2,"321212",19,0,5,-1,NA,NA,NA,970,"212"
"782",2,1,2,"642212",19,0,5,1,0,0,NA,970,"212"
"783",2,1,2,"963222",19,0,25,-1,NA,NA,NA,1050,"222"
"784",2,1,2,"1284212",19,0,10,0,NA,NA,1,0,"212"
"785",2,1,2,"1605222",19,0,0,0,NA,NA,0,670,"222"
"786",2,1,2,"1926222",19,0,0,1,0,0,NA,670,"222"
"787",2,1,2,"2247212",19,0,1,1,10,1,NA,910,"212"
"788",2,1,2,"2568222",19,0,40,1,0,0,NA,1270,"222"
"789",2,1,2,"2889222",19,0,0,0,NA,NA,0,670,"222"
"790",2,1,2,"3210212",19,0,0,0,NA,NA,0,890,"212"
"791",2,1,2,"321212",20,0,10,1,50,1,NA,820,"212"
"792",2,1,2,"642212",20,0,4,0,NA,NA,0,730,"212"
"793",2,1,2,"963222",20,0,30,0,NA,NA,0,1100,"222"
"794",2,1,2,"1284212",20,0,50,0,NA,NA,1,0,"212"
"795",2,1,2,"1605222",20,0,0,1,40,0,NA,900,"222"
"796",2,1,2,"1926222",20,0,0,-1,NA,NA,NA,650,"222"
"797",2,1,2,"2247212",20,0,1,-1,NA,NA,NA,690,"212"
"798",2,1,2,"2568222",20,0,40,0,NA,NA,0,1250,"222"
"799",2,1,2,"2889222",20,0,0,1,30,0,NA,900,"222"
"800",2,1,2,"3210212",20,0,0,1,4,0,NA,920,"212"
"801",3,2,1,"321311",1,0,30,NA,NA,NA,NA,540,"311"
"802",3,2,1,"963321",1,0,50,NA,NA,NA,NA,800,"321"
"803",3,2,1,"1605321",1,0,40,NA,NA,NA,NA,650,"321"
"804",3,2,1,"642311",1,0,15,NA,NA,NA,NA,320,"311"
"805",3,2,1,"2568321",1,0,50,NA,NA,NA,NA,800,"321"
"806",3,2,1,"2889321",1,0,0,NA,NA,NA,NA,50,"321"
"807",3,2,1,"1284311",1,0,50,NA,NA,NA,NA,840,"311"
"808",3,2,1,"1926311",1,0,36,NA,NA,NA,NA,630,"311"
"809",3,2,1,"3210321",1,0,50,NA,NA,NA,NA,800,"321"
"810",3,2,1,"2247311",1,0,50,NA,NA,NA,NA,840,"311"
"811",3,2,1,"963321",2,0,25,NA,NA,NA,NA,250,"321"
"812",3,2,1,"1605321",2,0,50,NA,NA,NA,NA,620,"321"
"813",3,2,1,"321311",2,0,30,NA,NA,NA,NA,560,"311"
"814",3,2,1,"2568321",2,0,50,NA,NA,NA,NA,620,"321"
"815",3,2,1,"2889321",2,0,50,NA,NA,NA,NA,620,"321"
"816",3,2,1,"642311",2,0,2,NA,NA,NA,NA,140,"311"
"817",3,2,1,"1284311",2,0,50,NA,NA,NA,NA,860,"311"
"818",3,2,1,"3210321",2,0,50,NA,NA,NA,NA,620,"321"
"819",3,2,1,"1926311",2,0,50,NA,NA,NA,NA,860,"311"
"820",3,2,1,"2247311",2,0,45,NA,NA,NA,NA,790,"311"
"821",3,2,1,"963321",3,0,45,NA,NA,NA,NA,540,"321"
"822",3,2,1,"1605321",3,0,40,NA,NA,NA,NA,460,"321"
"823",3,2,1,"321311",3,0,30,NA,NA,NA,NA,550,"311"
"824",3,2,1,"2568321",3,0,50,NA,NA,NA,NA,610,"321"
"825",3,2,1,"2889321",3,0,50,NA,NA,NA,NA,610,"321"
"826",3,2,1,"642311",3,0,0,NA,NA,NA,NA,100,"311"
"827",3,2,1,"1284311",3,0,50,NA,NA,NA,NA,850,"311"
"828",3,2,1,"3210321",3,0,42,NA,NA,NA,NA,490,"321"
"829",3,2,1,"1926311",3,0,50,NA,NA,NA,NA,850,"311"
"830",3,2,1,"2247311",3,0,50,NA,NA,NA,NA,850,"311"
"831",3,2,1,"321311",4,0,20,NA,NA,NA,NA,530,"311"
"832",3,2,1,"963321",4,0,40,NA,NA,NA,NA,500,"321"
"833",3,2,1,"1605321",4,0,30,NA,NA,NA,NA,350,"321"
"834",3,2,1,"2568321",4,0,50,NA,NA,NA,NA,650,"321"
"835",3,2,1,"642311",4,0,50,NA,NA,NA,NA,980,"311"
"836",3,2,1,"1284311",4,0,0,NA,NA,NA,NA,230,"311"
"837",3,2,1,"2889321",4,0,50,NA,NA,NA,NA,650,"321"
"838",3,2,1,"1926311",4,0,33,NA,NA,NA,NA,730,"311"
"839",3,2,1,"3210321",4,0,50,NA,NA,NA,NA,650,"321"
"840",3,2,1,"2247311",4,0,50,NA,NA,NA,NA,980,"311"
"841",3,2,1,"321311",5,0,50,NA,NA,NA,NA,870,"311"
"842",3,2,1,"642311",5,0,50,NA,NA,NA,NA,870,"311"
"843",3,2,1,"1284311",5,0,20,NA,NA,NA,NA,420,"311"
"844",3,2,1,"963321",5,0,45,NA,NA,NA,NA,470,"321"
"845",3,2,1,"1605321",5,0,50,NA,NA,NA,NA,550,"321"
"846",3,2,1,"1926311",5,0,10,NA,NA,NA,NA,270,"311"
"847",3,2,1,"2247311",5,0,45,NA,NA,NA,NA,800,"311"
"848",3,2,1,"2568321",5,0,45,NA,NA,NA,NA,470,"321"
"849",3,2,1,"2889321",5,0,50,NA,NA,NA,NA,550,"321"
"850",3,2,1,"3210321",5,0,50,NA,NA,NA,NA,550,"321"
"851",3,2,1,"963321",6,0,50,NA,NA,NA,NA,750,"321"
"852",3,2,1,"1605321",6,0,50,NA,NA,NA,NA,750,"321"
"853",3,2,1,"321311",6,0,50,NA,NA,NA,NA,550,"311"
"854",3,2,1,"642311",6,0,50,NA,NA,NA,NA,550,"311"
"855",3,2,1,"2568321",6,0,50,NA,NA,NA,NA,750,"321"
"856",3,2,1,"2889321",6,0,0,NA,NA,NA,NA,0,"321"
"857",3,2,1,"1284311",6,0,48,NA,NA,NA,NA,520,"311"
"858",3,2,1,"1926311",6,0,41,NA,NA,NA,NA,420,"311"
"859",3,2,1,"2247311",6,0,50,NA,NA,NA,NA,550,"311"
"860",3,2,1,"3210321",6,0,50,NA,NA,NA,NA,750,"321"
"861",3,2,1,"321311",7,0,45,NA,NA,NA,NA,450,"311"
"862",3,2,1,"963321",7,0,50,NA,NA,NA,NA,900,"321"
"863",3,2,1,"1605321",7,0,20,NA,NA,NA,NA,450,"321"
"864",3,2,1,"642311",7,0,50,NA,NA,NA,NA,520,"311"
"865",3,2,1,"1284311",7,0,50,NA,NA,NA,NA,520,"311"
"866",3,2,1,"2568321",7,0,0,NA,NA,NA,NA,150,"321"
"867",3,2,1,"1926311",7,0,50,NA,NA,NA,NA,520,"311"
"868",3,2,1,"2889321",7,0,50,NA,NA,NA,NA,900,"321"
"869",3,2,1,"2247311",7,0,50,NA,NA,NA,NA,520,"311"
"870",3,2,1,"3210321",7,0,50,NA,NA,NA,NA,900,"321"
"871",3,2,1,"963321",8,0,50,NA,NA,NA,NA,650,"321"
"872",3,2,1,"321311",8,0,50,NA,NA,NA,NA,750,"311"
"873",3,2,1,"642311",8,0,50,NA,NA,NA,NA,750,"311"
"874",3,2,1,"1605321",8,0,20,NA,NA,NA,NA,200,"321"
"875",3,2,1,"1284311",8,0,50,NA,NA,NA,NA,750,"311"
"876",3,2,1,"1926311",8,0,0,NA,NA,NA,NA,0,"311"
"877",3,2,1,"2568321",8,0,50,NA,NA,NA,NA,650,"321"
"878",3,2,1,"2247311",8,0,50,NA,NA,NA,NA,750,"311"
"879",3,2,1,"2889321",8,0,50,NA,NA,NA,NA,650,"321"
"880",3,2,1,"3210321",8,0,50,NA,NA,NA,NA,650,"321"
"881",3,2,1,"321311",9,0,45,NA,NA,NA,NA,550,"311"
"882",3,2,1,"642311",9,0,50,NA,NA,NA,NA,620,"311"
"883",3,2,1,"1284311",9,0,30,NA,NA,NA,NA,320,"311"
"884",3,2,1,"1926311",9,0,50,NA,NA,NA,NA,620,"311"
"885",3,2,1,"963321",9,0,50,NA,NA,NA,NA,700,"321"
"886",3,2,1,"1605321",9,0,10,NA,NA,NA,NA,100,"321"
"887",3,2,1,"2568321",9,0,50,NA,NA,NA,NA,700,"321"
"888",3,2,1,"2889321",9,0,50,NA,NA,NA,NA,700,"321"
"889",3,2,1,"2247311",9,0,50,NA,NA,NA,NA,620,"311"
"890",3,2,1,"3210321",9,0,50,NA,NA,NA,NA,700,"321"
"891",3,2,1,"321311",10,0,50,NA,NA,NA,NA,700,"311"
"892",3,2,1,"963321",10,0,50,NA,NA,NA,NA,660,"321"
"893",3,2,1,"1605321",10,0,20,NA,NA,NA,NA,210,"321"
"894",3,2,1,"2568321",10,0,50,NA,NA,NA,NA,660,"321"
"895",3,2,1,"2889321",10,0,50,NA,NA,NA,NA,660,"321"
"896",3,2,1,"642311",10,0,10,NA,NA,NA,NA,100,"311"
"897",3,2,1,"1284311",10,0,50,NA,NA,NA,NA,700,"311"
"898",3,2,1,"1926311",10,0,50,NA,NA,NA,NA,700,"311"
"899",3,2,1,"2247311",10,0,50,NA,NA,NA,NA,700,"311"
"900",3,2,1,"3210321",10,0,48,NA,NA,NA,NA,630,"321"
"901",3,2,1,"321311",11,0,25,1,50,1,NA,950,"311"
"902",3,2,1,"963321",11,0,50,1,50,0,NA,1120,"321"
"903",3,2,1,"642311",11,0,10,0,NA,NA,0,720,"311"
"904",3,2,1,"1284311",11,0,50,0,NA,NA,1,0,"311"
"905",3,2,1,"1605321",11,0,50,0,NA,NA,0,870,"321"
"906",3,2,1,"1926311",11,0,0,1,10,0,NA,820,"311"
"907",3,2,1,"2568321",11,0,50,0,NA,NA,0,870,"321"
"908",3,2,1,"2889321",11,0,25,1,50,0,NA,750,"321"
"909",3,2,1,"2247311",11,0,0,-1,NA,NA,NA,570,"311"
"910",3,2,1,"3210321",11,0,0,-1,NA,NA,NA,120,"321"
"911",3,2,1,"963321",12,0,20,1,0,0,NA,700,"321"
"912",3,2,1,"321311",12,0,50,1,0,0,NA,820,"311"
"913",3,2,1,"642311",12,0,0,0,NA,NA,0,70,"311"
"914",3,2,1,"1605321",12,0,50,-1,NA,NA,NA,1150,"321"
"915",3,2,1,"1284311",12,0,50,1,35,1,NA,820,"311"
"916",3,2,1,"2568321",12,0,0,1,50,0,NA,650,"321"
"917",3,2,1,"2889321",12,0,50,0,NA,NA,0,1150,"321"
"918",3,2,1,"1926311",12,0,35,0,NA,NA,1,0,"311"
"919",3,2,1,"3210321",12,0,0,0,NA,NA,0,400,"321"
"920",3,2,1,"2247311",12,0,50,-1,NA,NA,NA,820,"311"
"921",3,2,1,"321311",13,0,0,1,45,0,NA,760,"311"
"922",3,2,1,"642311",13,0,50,0,NA,NA,0,1260,"311"
"923",3,2,1,"963321",13,0,10,1,50,1,NA,350,"321"
"924",3,2,1,"1605321",13,0,50,0,NA,NA,1,0,"321"
"925",3,2,1,"2568321",13,0,0,0,NA,NA,0,200,"321"
"926",3,2,1,"1284311",13,0,2,1,50,0,NA,790,"311"
"927",3,2,1,"2889321",13,0,50,-1,NA,NA,NA,950,"321"
"928",3,2,1,"1926311",13,0,45,0,NA,NA,0,1190,"311"
"929",3,2,1,"2247311",13,0,0,-1,NA,NA,NA,510,"311"
"930",3,2,1,"3210321",13,0,50,1,0,0,NA,950,"321"
"931",3,2,1,"321311",14,0,25,0,NA,NA,0,750,"311"
"932",3,2,1,"963321",14,0,50,0,NA,NA,1,0,"321"
"933",3,2,1,"1605321",14,0,12,1,50,1,NA,120,"321"
"934",3,2,1,"642311",14,0,0,1,50,0,NA,620,"311"
"935",3,2,1,"2568321",14,0,50,0,NA,NA,0,690,"321"
"936",3,2,1,"1284311",14,0,8,-1,NA,NA,NA,490,"311"
"937",3,2,1,"2889321",14,0,50,-1,NA,NA,NA,690,"321"
"938",3,2,1,"1926311",14,0,42,1,25,0,NA,1250,"311"
"939",3,2,1,"2247311",14,0,50,0,NA,NA,0,1120,"311"
"940",3,2,1,"3210321",14,0,50,1,50,0,NA,940,"321"
"941",3,2,1,"963321",15,0,25,1,50,1,NA,500,"321"
"942",3,2,1,"1605321",15,0,50,-1,NA,NA,NA,870,"321"
"943",3,2,1,"321311",15,0,11,1,50,1,NA,130,"311"
"944",3,2,1,"642311",15,0,50,1,45,0,NA,970,"311"
"945",3,2,1,"1284311",15,0,50,-1,NA,NA,NA,720,"311"
"946",3,2,1,"2568321",15,0,0,1,50,0,NA,370,"321"
"947",3,2,1,"2889321",15,0,50,0,NA,NA,1,0,"321"
"948",3,2,1,"1926311",15,0,45,0,NA,NA,0,640,"311"
"949",3,2,1,"3210321",15,0,50,0,NA,NA,0,870,"321"
"950",3,2,1,"2247311",15,0,50,0,NA,NA,1,0,"311"
"951",3,2,1,"963321",16,0,25,0,NA,NA,1,0,"321"
"952",3,2,1,"321311",16,0,50,1,2,0,NA,1390,"311"
"953",3,2,1,"642311",16,0,20,1,50,1,NA,690,"311"
"954",3,2,1,"1605321",16,0,50,1,50,0,NA,870,"321"
"955",3,2,1,"2568321",16,0,50,1,25,1,NA,620,"321"
"956",3,2,1,"1284311",16,0,2,0,NA,NA,0,420,"311"
"957",3,2,1,"2889321",16,0,50,-1,NA,NA,NA,620,"321"
"958",3,2,1,"3210321",16,0,50,0,NA,NA,0,620,"321"
"959",3,2,1,"1926311",16,0,50,0,NA,NA,1,0,"311"
"960",3,2,1,"2247311",16,0,0,-1,NA,NA,NA,390,"311"
"961",3,2,1,"321311",17,0,40,1,50,1,NA,890,"311"
"962",3,2,1,"963321",17,0,50,1,50,0,NA,950,"321"
"963",3,2,1,"1605321",17,0,10,-1,NA,NA,NA,100,"321"
"964",3,2,1,"642311",17,0,50,0,NA,NA,1,0,"311"
"965",3,2,1,"2568321",17,0,50,1,50,1,NA,700,"321"
"966",3,2,1,"1284311",17,0,2,1,50,1,NA,320,"311"
"967",3,2,1,"2889321",17,0,50,0,NA,NA,1,0,"321"
"968",3,2,1,"1926311",17,0,50,0,NA,NA,1,0,"311"
"969",3,2,1,"3210321",17,0,50,0,NA,NA,0,700,"321"
"970",3,2,1,"2247311",17,0,0,-1,NA,NA,NA,290,"311"
"971",3,2,1,"963321",18,0,20,0,NA,NA,0,700,"321"
"972",3,2,1,"321311",18,0,50,0,NA,NA,0,950,"311"
"973",3,2,1,"642311",18,0,10,0,NA,NA,0,350,"311"
"974",3,2,1,"1605321",18,0,0,1,50,0,NA,650,"321"
"975",3,2,1,"2568321",18,0,50,0,NA,NA,0,1150,"321"
"976",3,2,1,"1284311",18,0,0,1,10,0,NA,450,"311"
"977",3,2,1,"1926311",18,0,50,1,50,0,NA,1200,"311"
"978",3,2,1,"2247311",18,0,50,-1,NA,NA,NA,950,"311"
"979",3,2,1,"2889321",18,0,50,1,20,0,NA,1400,"321"
"980",3,2,1,"3210321",18,0,0,-1,NA,NA,NA,400,"321"
"981",3,2,1,"321311",19,0,15,0,NA,NA,0,600,"311"
"982",3,2,1,"642311",19,0,50,0,NA,NA,0,1120,"311"
"983",3,2,1,"1284311",19,0,10,-1,NA,NA,NA,520,"311"
"984",3,2,1,"1926311",19,0,0,1,50,0,NA,620,"311"
"985",3,2,1,"963321",19,0,50,0,NA,NA,0,740,"321"
"986",3,2,1,"1605321",19,0,2,0,NA,NA,0,20,"321"
"987",3,2,1,"2568321",19,0,50,1,2,0,NA,990,"321"
"988",3,2,1,"2889321",19,0,50,1,50,0,NA,990,"321"
"989",3,2,1,"2247311",19,0,50,1,15,0,NA,1370,"311"
"990",3,2,1,"3210321",19,0,50,-1,NA,NA,NA,740,"321"
"991",3,2,1,"321311",20,0,25,1,10,1,NA,700,"311"
"992",3,2,1,"963321",20,0,50,1,50,0,NA,750,"321"
"993",3,2,1,"642311",20,0,10,0,NA,NA,1,0,"311"
"994",3,2,1,"1284311",20,0,50,0,NA,NA,0,1070,"311"
"995",3,2,1,"1926311",20,0,50,1,50,0,NA,1320,"311"
"996",3,2,1,"2247311",20,0,0,-1,NA,NA,NA,320,"311"
"997",3,2,1,"1605321",20,0,50,0,NA,NA,0,500,"321"
"998",3,2,1,"2568321",20,0,50,1,50,0,NA,750,"321"
"999",3,2,1,"2889321",20,0,50,-1,NA,NA,NA,500,"321"
"1000",3,2,1,"3210321",20,0,50,0,NA,NA,0,500,"321"
"1001",3,2,2,"963322",1,0,30,NA,NA,NA,NA,730,"322"
"1002",3,2,2,"321312",1,0,20,NA,NA,NA,NA,370,"312"
"1003",3,2,2,"1605322",1,0,2,NA,NA,NA,NA,310,"322"
"1004",3,2,2,"642312",1,0,50,NA,NA,NA,NA,820,"312"
"1005",3,2,2,"1284312",1,0,25,NA,NA,NA,NA,450,"312"
"1006",3,2,2,"1926312",1,0,40,NA,NA,NA,NA,670,"312"
"1007",3,2,2,"2568322",1,0,50,NA,NA,NA,NA,1030,"322"
"1008",3,2,2,"2247312",1,0,50,NA,NA,NA,NA,820,"312"
"1009",3,2,2,"2889322",1,0,48,NA,NA,NA,NA,1000,"322"
"1010",3,2,2,"3210322",1,0,14,NA,NA,NA,NA,490,"322"
"1011",3,2,2,"321312",2,0,15,NA,NA,NA,NA,170,"312"
"1012",3,2,2,"963322",2,0,50,NA,NA,NA,NA,850,"322"
"1013",3,2,2,"1605322",2,0,6,NA,NA,NA,NA,190,"322"
"1014",3,2,2,"642312",2,0,50,NA,NA,NA,NA,700,"312"
"1015",3,2,2,"2568322",2,0,25,NA,NA,NA,NA,480,"322"
"1016",3,2,2,"1284312",2,0,50,NA,NA,NA,NA,700,"312"
"1017",3,2,2,"1926312",2,0,45,NA,NA,NA,NA,620,"312"
"1018",3,2,2,"2247312",2,0,50,NA,NA,NA,NA,700,"312"
"1019",3,2,2,"2889322",2,0,48,NA,NA,NA,NA,820,"322"
"1020",3,2,2,"3210322",2,0,50,NA,NA,NA,NA,850,"322"
"1021",3,2,2,"321312",3,0,20,NA,NA,NA,NA,320,"312"
"1022",3,2,2,"963322",3,0,50,NA,NA,NA,NA,810,"322"
"1023",3,2,2,"1605322",3,0,8,NA,NA,NA,NA,180,"322"
"1024",3,2,2,"2568322",3,0,50,NA,NA,NA,NA,810,"322"
"1025",3,2,2,"642312",3,0,25,NA,NA,NA,NA,400,"312"
"1026",3,2,2,"2889322",3,0,30,NA,NA,NA,NA,510,"322"
"1027",3,2,2,"1284312",3,0,50,NA,NA,NA,NA,770,"312"
"1028",3,2,2,"3210322",3,0,50,NA,NA,NA,NA,810,"322"
"1029",3,2,2,"1926312",3,0,50,NA,NA,NA,NA,770,"312"
"1030",3,2,2,"2247312",3,0,50,NA,NA,NA,NA,770,"312"
"1031",3,2,2,"321312",4,0,0,NA,NA,NA,NA,90,"312"
"1032",3,2,2,"642312",4,0,50,NA,NA,NA,NA,840,"312"
"1033",3,2,2,"963322",4,0,0,NA,NA,NA,NA,50,"322"
"1034",3,2,2,"1284312",4,0,40,NA,NA,NA,NA,690,"312"
"1035",3,2,2,"1605322",4,0,50,NA,NA,NA,NA,800,"322"
"1036",3,2,2,"1926312",4,0,50,NA,NA,NA,NA,840,"312"
"1037",3,2,2,"2568322",4,0,45,NA,NA,NA,NA,720,"322"
"1038",3,2,2,"2889322",4,0,50,NA,NA,NA,NA,800,"322"
"1039",3,2,2,"2247312",4,0,41,NA,NA,NA,NA,710,"312"
"1040",3,2,2,"3210322",4,0,45,NA,NA,NA,NA,720,"322"
"1041",3,2,2,"963322",5,0,20,NA,NA,NA,NA,510,"322"
"1042",3,2,2,"1605322",5,0,50,NA,NA,NA,NA,960,"322"
"1043",3,2,2,"2568322",5,0,8,NA,NA,NA,NA,330,"322"
"1044",3,2,2,"2889322",5,0,30,NA,NA,NA,NA,660,"322"
"1045",3,2,2,"321312",5,0,25,NA,NA,NA,NA,290,"312"
"1046",3,2,2,"642312",5,0,50,NA,NA,NA,NA,670,"312"
"1047",3,2,2,"1284312",5,0,50,NA,NA,NA,NA,670,"312"
"1048",3,2,2,"3210322",5,0,50,NA,NA,NA,NA,960,"322"
"1049",3,2,2,"1926312",5,0,46,NA,NA,NA,NA,610,"312"
"1050",3,2,2,"2247312",5,0,45,NA,NA,NA,NA,590,"312"
"1051",3,2,2,"321312",6,0,20,NA,NA,NA,NA,570,"312"
"1052",3,2,2,"963322",6,0,40,NA,NA,NA,NA,470,"322"
"1053",3,2,2,"642312",6,0,0,NA,NA,NA,NA,270,"312"
"1054",3,2,2,"1605322",6,0,40,NA,NA,NA,NA,470,"322"
"1055",3,2,2,"1284312",6,0,25,NA,NA,NA,NA,650,"312"
"1056",3,2,2,"1926312",6,0,50,NA,NA,NA,NA,1020,"312"
"1057",3,2,2,"2568322",6,0,50,NA,NA,NA,NA,620,"322"
"1058",3,2,2,"2889322",6,0,50,NA,NA,NA,NA,620,"322"
"1059",3,2,2,"2247312",6,0,50,NA,NA,NA,NA,1020,"312"
"1060",3,2,2,"3210322",6,0,45,NA,NA,NA,NA,550,"322"
"1061",3,2,2,"321312",7,0,30,NA,NA,NA,NA,730,"312"
"1062",3,2,2,"963322",7,0,50,NA,NA,NA,NA,570,"322"
"1063",3,2,2,"642312",7,0,9,NA,NA,NA,NA,410,"312"
"1064",3,2,2,"1284312",7,0,10,NA,NA,NA,NA,430,"312"
"1065",3,2,2,"1605322",7,0,35,NA,NA,NA,NA,350,"322"
"1066",3,2,2,"2568322",7,0,50,NA,NA,NA,NA,570,"322"
"1067",3,2,2,"2889322",7,0,50,NA,NA,NA,NA,570,"322"
"1068",3,2,2,"1926312",7,0,50,NA,NA,NA,NA,1030,"312"
"1069",3,2,2,"3210322",7,0,50,NA,NA,NA,NA,570,"322"
"1070",3,2,2,"2247312",7,0,45,NA,NA,NA,NA,950,"312"
"1071",3,2,2,"963322",8,0,40,NA,NA,NA,NA,620,"322"
"1072",3,2,2,"321312",8,0,50,NA,NA,NA,NA,770,"312"
"1073",3,2,2,"642312",8,0,0,NA,NA,NA,NA,20,"312"
"1074",3,2,2,"1605322",8,0,30,NA,NA,NA,NA,470,"322"
"1075",3,2,2,"2568322",8,0,35,NA,NA,NA,NA,550,"322"
"1076",3,2,2,"2889322",8,0,40,NA,NA,NA,NA,620,"322"
"1077",3,2,2,"1284312",8,0,50,NA,NA,NA,NA,770,"312"
"1078",3,2,2,"3210322",8,0,50,NA,NA,NA,NA,770,"322"
"1079",3,2,2,"1926312",8,0,50,NA,NA,NA,NA,770,"312"
"1080",3,2,2,"2247312",8,0,45,NA,NA,NA,NA,700,"312"
"1081",3,2,2,"963322",9,0,30,NA,NA,NA,NA,420,"322"
"1082",3,2,2,"1605322",9,0,50,NA,NA,NA,NA,720,"322"
"1083",3,2,2,"321312",9,0,0,NA,NA,NA,NA,180,"312"
"1084",3,2,2,"642312",9,0,20,NA,NA,NA,NA,480,"312"
"1085",3,2,2,"2568322",9,0,25,NA,NA,NA,NA,350,"322"
"1086",3,2,2,"2889322",9,0,50,NA,NA,NA,NA,720,"322"
"1087",3,2,2,"1284312",9,0,50,NA,NA,NA,NA,930,"312"
"1088",3,2,2,"3210322",9,0,50,NA,NA,NA,NA,720,"322"
"1089",3,2,2,"1926312",9,0,48,NA,NA,NA,NA,900,"312"
"1090",3,2,2,"2247312",9,0,45,NA,NA,NA,NA,860,"312"
"1091",3,2,2,"963322",10,0,35,NA,NA,NA,NA,400,"322"
"1092",3,2,2,"1605322",10,0,50,NA,NA,NA,NA,620,"322"
"1093",3,2,2,"321312",10,0,5,NA,NA,NA,NA,150,"312"
"1094",3,2,2,"2568322",10,0,40,NA,NA,NA,NA,470,"322"
"1095",3,2,2,"642312",10,0,35,NA,NA,NA,NA,600,"312"
"1096",3,2,2,"1284312",10,0,50,NA,NA,NA,NA,820,"312"
"1097",3,2,2,"2889322",10,0,50,NA,NA,NA,NA,620,"322"
"1098",3,2,2,"3210322",10,0,50,NA,NA,NA,NA,620,"322"
"1099",3,2,2,"1926312",10,0,50,NA,NA,NA,NA,820,"312"
"1100",3,2,2,"2247312",10,0,45,NA,NA,NA,NA,750,"312"
"1101",3,2,2,"963322",11,0,30,-1,NA,NA,NA,370,"322"
"1102",3,2,2,"321312",11,0,30,1,16,1,NA,840,"312"
"1103",3,2,2,"642312",11,0,0,-1,NA,NA,NA,390,"312"
"1104",3,2,2,"1605322",11,0,40,0,NA,NA,0,520,"322"
"1105",3,2,2,"1284312",11,0,25,1,50,1,NA,770,"312"
"1106",3,2,2,"1926312",11,0,50,0,NA,NA,1,0,"312"
"1107",3,2,2,"2568322",11,0,50,1,40,0,NA,920,"322"
"1108",3,2,2,"2889322",11,0,50,0,NA,NA,0,670,"322"
"1109",3,2,2,"2247312",11,0,16,0,NA,NA,1,0,"312"
"1110",3,2,2,"3210322",11,0,45,1,50,0,NA,850,"322"
"1111",3,2,2,"963322",12,0,15,-1,NA,NA,NA,460,"322"
"1112",3,2,2,"321312",12,0,50,1,50,1,NA,860,"312"
"1113",3,2,2,"642312",12,0,2,0,NA,NA,0,140,"312"
"1114",3,2,2,"1605322",12,0,40,1,50,1,NA,830,"322"
"1115",3,2,2,"1284312",12,0,25,1,2,0,NA,740,"312"
"1116",3,2,2,"1926312",12,0,50,0,NA,NA,1,0,"312"
"1117",3,2,2,"2247312",12,0,50,-1,NA,NA,NA,860,"312"
"1118",3,2,2,"2568322",12,0,50,0,NA,NA,1,0,"322"
"1119",3,2,2,"2889322",12,0,3,1,45,1,NA,280,"322"
"1120",3,2,2,"3210322",12,0,45,0,NA,NA,1,0,"322"
"1121",3,2,2,"963322",13,0,10,1,50,0,NA,530,"322"
"1122",3,2,2,"321312",13,0,50,0,NA,NA,1,0,"312"
"1123",3,2,2,"642312",13,0,0,-1,NA,NA,NA,120,"312"
"1124",3,2,2,"1605322",13,0,50,-1,NA,NA,NA,880,"322"
"1125",3,2,2,"1284312",13,0,35,1,50,1,NA,650,"312"
"1126",3,2,2,"2568322",13,0,50,1,14,0,NA,1130,"322"
